title;author;publicationyear;isbn;europrice;stock
Le Désir des femmes fortes;Quentin Dupuy;1993;512-8-7964-6277-8;89.18;1
Berlin Alexanderplatz;Jan Stengl;2005;422-6-3464-0082-3;12.90;2
La Promise du voyeur;Antoine Benoit;2008;793-1-5704-0492-2;61.77;7
Endless Night;Royal Powlowski;2002;468-2-9189-3908-1;76.64;8
L'Odeur du sanglier;Collet Raphaël;1961;692-1-7749-9112-7;21.31;6
Frühlings Erwachen;Graf Natalia vom Pfersich;2012;122-5-7355-6732-8;88.08;2
La Promise du voyeur;Chevalier Antoine;1947;925-9-2443-9739-6;13.38;2
Leben des Galilei;Graf Ayse Gradzki;1971;918-6-9680-6391-7;20.15;2
Le Couloir de tous les mépris;Jeanne Vincent;1990;412-9-3974-5346-8;50.10;8
The Golden Apples of the Sun;Verla Doyle;2005;281-5-6713-5092-7;60.73;4
Le Désir des femmes fortes;Gauthier Elisa;1956;540-5-0335-4594-4;61.75;1
Romulus der Große;Freiherrin Hagen Peters;1968;769-6-0944-1210-9;29.00;9
Le Désir des femmes fortes;Julien Laura;2016;382-1-5514-4568-0;44.30;8
Catharina von Georgien;Diego Buder;2014;092-8-0354-8647-1;88.84;5
La Promise du voyeur;Jules Vasseur;2006;960-2-2633-9660-6;18.29;9
Nine Coaches Waiting;Michale Hermann;1994;104-5-5022-3199-4;44.36;1
La progéniture du mal;Lou Legrand;1990;719-5-0710-8206-6;94.46;6
Der Tod in Venedig und andere Erzählungen;Gräfin Jule Kuprion;2003;926-4-5493-3916-0;65.28;7
La Peau des savants;Mme Théo Blanchard;1983;999-9-1174-9154-4;59.33;7
Tauben im Gras;Thorben Häfner;2013;230-9-6371-6700-4;32.73;5
Le Désir des femmes fortes;Mme Manon Rodriguez;1947;245-5-7751-3433-8;82.87;3
A Handful of Dust;Sister Williamson;2009;606-8-0573-4857-7;10.96;2
L'Odeur du sanglier;Barre Nicolas;1958;372-0-4321-8793-8;03.35;8
Mario und der Zauberer;Neo Behrenbruch;1998;134-3-0590-2721-7;02.91;1
La Soumission comme passion;Lefebvre Ines;2012;838-6-5871-7610-0;43.30;0
Gehirne;Stella Sattelmaier;2012;790-7-4620-7354-0;68.07;6
La Discipline des orphelins;Prof Pierre Royer;1982;169-5-8056-4248-9;17.89;0
The Violent Bear It Away;Glenda Mitchell PhD;2012;715-9-5570-0365-7;81.91;2
Le Désir des femmes fortes;Hugo Guerin;1982;674-3-5575-9902-2;17.53;3
Die unendliche Geschichte;Lilia Simon;2003;696-8-3469-2117-3;00.87;1
Le Désir des femmes fortes;Lucie Breton;1974;793-6-6582-6591-6;43.87;1
Ein fliehendes Pferd;Yasmin Menga;2008;050-6-6560-0373-9;13.31;7
L'Odeur du sanglier;Mlle Marie Lefevre;1942;592-5-7145-4814-9;89.19;2
The Little Foxes;Arvel Watsica;2013;354-9-4216-7280-9;19.72;2
Le Siècle de la rue voisine;Dr Louna Vincent;2012;324-4-7413-2975-9;78.38;0
Das Boot;Graf Victor Michel;1954;985-6-5276-6871-2;52.46;1
La Promise du voyeur;Poirier Axel;2018;348-2-2794-9421-8;63.48;8
Der Vorleser;Freiherr Lennard Sischka;2014;437-6-8916-5596-1;92.88;1
Pourquoi je mens ?;Arnaud Sarah;1977;149-1-9475-4943-7;08.79;2
In Dubious Battle;Montana Lemke;2004;027-4-2861-2760-3;89.55;0
La Promise du voyeur;Roche Maëlys;2017;528-7-5539-0400-2;38.22;5
Es geschah im Nachbarhaus;Baron Rania Möllenbeck;1993;046-5-7742-1248-8;88.43;5
La progéniture du mal;Mlle Lola Pierre;1948;522-7-6474-7399-4;13.90;0
Effi Briest;Jon Kinzy;2001;815-4-0406-3971-7;05.00;4
La Discipline des orphelins;Louise Pons;1962;842-8-7401-9184-6;35.03;2
Edna O'Brien;Giovanni Sauer;1957;699-8-2809-1945-3;54.31;8
Le Couloir de tous les mépris;Enzo Richard;2000;517-6-1625-7470-5;41.05;6
Schachnovelle;Freiherrin Lionel Manns;1999;434-2-9168-0288-4;17.05;6
L'Odeur du sanglier;Louis Da silva;2005;846-1-3999-9021-0;56.29;2
Das kalte Herz;Kayra von der Marchewski;1952;400-2-2094-8673-7;45.61;9
L'Odyssée invisible;Valentin Roger;2009;061-4-6560-2465-9;43.43;1
The Cricket on the Hearth;Arturo Zboncak;1953;267-8-8960-1761-4;65.24;4
La Peau des savants;Rodriguez Mathis;2003;429-6-7434-6220-7;47.73;7
Narziß und Goldmund;Gräfin Ava Hinrichs;2010;496-2-2665-3934-0;43.04;6
Pourquoi je mens ?;Benjamin Boyer;1990;899-9-1525-9936-2;58.98;6
Die Leute von Seldwyla;Ariana Heberstreit;1970;958-4-6681-4421-4;05.40;2
Le Désir des femmes fortes;Mercier Célia;2004;385-0-5933-4060-3;17.49;3
Waiting for the Barbarians;Berry Beatty;2001;943-9-7067-7549-8;37.66;8
La Discipline des orphelins;Guerin Tom;1988;036-3-1313-2433-5;00.98;4
Frühlings Erwachen;Dipl.-Ing. Annemarie Wöschler;1975;967-0-1889-5958-5;21.35;9
La Discipline des orphelins;Paul Mathieu;1957;186-1-4598-8481-3;21.02;9
Mutter Courage und ihre Kinder;Gräfin Timo Flore;2002;514-3-6394-0935-0;47.44;6
L'Odyssée invisible;Ambre Maillard;1970;665-5-5502-9233-1;49.57;5
The Wealth of Nations;Jo Buckridge;2010;079-3-9870-3664-6;51.30;7
L'Odeur du sanglier;Mohamed Prevost;2001;754-8-5736-0148-1;08.02;6
Der veruntreute Himmel;Tayler Martel;1959;392-9-0373-5832-5;86.69;8
Le Couloir de tous les mépris;Mlle Eva Dupuis;2002;057-2-1144-1832-5;74.22;4
Der abenteuerliche Simplicissimus;Graf Kerem zu Woytkowska;1961;183-1-1072-1179-5;54.40;9
La progéniture du mal;Hugo Moulin;1983;864-3-1420-7836-8;63.66;6
The Doors of Perception;Mr. Rebecca Dooley;1983;265-3-3243-3289-2;73.69;2
L'Odyssée invisible;Hugo Barre;1994;636-0-2617-3368-2;73.11;5
Ansichten Eines Clowns;Matthis Dressler;2011;101-5-4991-4236-8;93.44;7
La Peau des savants;Anaïs Laurent;2013;308-6-5361-3385-4;67.31;4
Minna von Barnhelm;Fr. Eliah Volkmann;2004;868-5-0449-5062-2;86.68;8
La Discipline des orphelins;Mlle Sacha Marty;2001;937-0-9455-8220-8;76.07;4
Blood's a Rover;Haley Bayer;2009;861-8-4943-4137-8;72.43;4
L'Odeur du sanglier;Pons Victor;1972;788-7-7872-3219-0;77.48;3
Winnetou II;Yaren Ponitzsch;2007;056-1-7237-9771-1;17.89;2
La progéniture du mal;Jules Giraud;2018;748-3-6369-0139-9;26.84;4
Gehirne;Philip Jasinski;2011;234-4-0166-2127-4;16.82;3
Le Désir des femmes fortes;M. Arthur Lambert;2005;056-6-5592-4639-9;65.58;8
Great Work of Time;Jaime Robel MD;2008;424-2-5648-2285-2;56.12;5
La Soumission comme passion;Dr Quentin Dumont;1961;511-6-6945-2394-0;72.23;9
Minna von Barnhelm;Leonidas zu Hinrichs;2006;804-6-1250-9710-8;75.82;6
La Promise du voyeur;Mme Lilou Barre;2000;418-7-4001-0788-0;54.37;4
Romulus der Große;Dominic zu Stanger;1992;756-3-7072-2148-6;96.24;0
Le Siècle de la rue voisine;Dr Lilou Fabre;2014;472-6-3083-0030-7;66.71;1
It's a Battlefield;Tyree Wolff;1963;042-4-3053-4764-3;66.87;2
La Promise du voyeur;Picard Noémie;1988;055-0-8581-8798-1;63.93;4
Der Goldene Topf;Eliah Zaituc;1995;751-9-1306-8020-6;56.84;9
L'Odeur du sanglier;Perrot Jeanne;2002;418-0-3911-8821-7;05.79;6
Mario und der Zauberer;Lucien Kolokas;2006;269-9-6182-5925-9;99.96;1
La Discipline des orphelins;Emilie Rodriguez;2016;339-0-9889-5805-4;31.09;4
If Not Now, When?;Elmo Goldner;1950;035-1-5850-8835-3;20.22;3
L'Odyssée invisible;Prof Léa Vasseur;1983;099-4-2274-7695-0;54.15;1
Biedermann und die Brandstifter;Liah Jürgens;2014;665-4-4658-6606-1;01.21;5
L'Odyssée invisible;Mathéo Louis;1994;639-5-9641-6921-8;29.54;8
Billiard um halbzehn;Baron Lio vom Zekl;1942;587-3-3354-6305-2;28.56;3
Le Siècle de la rue voisine;Boyer Valentin;2016;662-0-2209-1690-6;31.68;4
The Painted Veil;Lauretta Swaniawski V;1946;935-3-3526-4398-4;65.77;9
La Promise du voyeur;Berger Kylian;1972;979-2-6657-7523-8;00.44;3
Der Stechlin;Jacqueline Dienel;1943;706-9-9089-8001-8;63.04;2
La Soumission comme passion;Prof Ambre Aubry;1964;767-9-4688-7290-9;11.33;3
Das kalte Herz;Dipl.-Ing. Kalle Golling;2006;485-8-1522-7496-9;70.73;7
Le Désir des femmes fortes;Elisa Gautier;1999;309-8-1092-6781-2;40.81;0
Clouds of Witness;Eliezer Lind;2005;663-9-6706-7857-3;41.57;0
La Promise du voyeur;Pierre Hubert;2007;979-5-4807-0164-1;78.07;5
Der Hauptmann von Köpenick;Dipl.-Ing. Maya Garatva;1992;837-8-6276-1345-3;22.76;4
Le Siècle de la rue voisine;Antoine Guerin;1963;315-6-9201-8508-0;15.16;2
Ein fliehendes Pferd;Nelly Floder;2017;611-0-5266-2291-4;40.25;2
Le Siècle de la rue voisine;Schneider Léa;2011;603-2-9160-6718-0;01.28;5
Frequent Hearses;Santina Aufderhar;2013;905-5-2164-4296-1;64.99;7
L'Odeur du sanglier;Dr Valentin Fleury;2019;167-6-8822-2659-8;20.35;0
Cleopatra;Freiherr Santino Haschke;1941;411-2-3850-7501-7;10.96;8
Le Désir des femmes fortes;Roy Mael;1963;465-7-9009-8126-8;15.95;8
Ein fliehendes Pferd;Ismail Damaske;2006;039-6-6085-4317-3;34.75;8
Le Couloir de tous les mépris;Huet Victor;1978;135-9-9860-6883-6;72.36;8
When the Green Woods Laugh;June Trantow I;2018;303-1-7753-4812-6;71.83;4
La Discipline des orphelins;Paul Vidal;1993;069-8-5265-0908-8;92.30;7
Götz von Berlichingen;Romy Janke;2008;379-8-7987-6139-3;03.35;3
L'Odyssée invisible;Prof Alicia Robin;1998;924-0-4658-3405-6;29.64;0
Die Waffen nieder!;Gräfin Nancy von Kleeberg;1966;044-0-1189-7855-1;39.31;7
La Promise du voyeur;Mme Noah Girard;2013;870-2-5040-7279-3;13.26;1
Stranger in a Strange Land;Mrs. Lydia Zemlak;2011;213-6-3886-5283-8;20.21;4
La progéniture du mal;Prof Emilie Laine;1942;785-5-1771-1422-3;74.57;4
Die Rote;Thore Schnürer;2009;267-2-3053-2848-1;16.28;1
La Soumission comme passion;Alexandre Blanc;1987;768-4-4304-2504-8;71.49;9
Andorra;Jordan Brandenburg;1973;296-5-3052-9225-7;73.73;0
L'Odyssée invisible;Jeanne Perez;2014;300-7-8584-4802-9;54.39;6
Taming a Sea Horse;Murphy Bruen Sr.;2011;633-5-6724-9092-7;65.88;1
La Soumission comme passion;Noémie Paul;1980;195-0-6171-5185-6;45.24;4
Panter, Tiger & Co.;Theo vom Moede;2003;041-7-6555-2805-7;56.27;2
La Peau des savants;Prof Noémie Bertrand;1946;703-4-9470-0765-5;06.32;7
Katz und Maus;Giada Bussmann;2016;696-5-9686-9811-0;67.64;9
Le Désir des femmes fortes;Huet Alexandre;1952;814-9-9281-0254-3;11.99;8
Recalled to Life;Eve Kuvalis;1975;034-0-8458-8467-1;78.88;0
La Peau des savants;Fernandez Elisa;1974;290-2-7239-5386-1;75.79;9
Der Steppenwolf;Freiherrin Lucie zu Schulze;1989;418-8-8904-9039-0;45.33;9
La Peau des savants;Dr Romain Gaillard;2004;449-0-1657-8078-2;64.80;4
Die Erschiessung des Landesverräters Ernst S.;Anne Brömme;1957;046-0-5134-9682-8;22.22;0
L'Odyssée invisible;Prof Lilou Dupuis;2005;891-7-0875-6709-2;70.44;9
A Farewell to Arms;Bette Oberbrunner;1974;437-9-9266-7034-4;97.10;1
Le Siècle de la rue voisine;Jeanne Gonzalez;2003;313-4-8723-9064-0;73.47;6
Panter, Tiger & Co.;Gräfin Janina Moller;1997;908-1-1203-1794-6;42.49;6
L'Odeur du sanglier;Dumas Zoe;2004;291-2-9920-4601-6;99.35;5
Der Vulkan;Rayan Brinkmann;1987;588-6-7369-3563-0;96.72;9
La Discipline des orphelins;M. Zoe Lecomte;2018;126-8-0291-6924-4;06.87;0
Such, Such Were the Joys;Mr. Deshawn McLaughlin;1998;594-6-6084-2859-4;76.09;3
La Peau des savants;Marie Lou;1970;173-3-1935-9547-6;31.54;9
Maria Magdalene;Gräfin Leander Filsinger;2003;047-2-1328-5579-4;19.55;1
La Peau des savants;Prof Léo Perrin;2006;109-0-3499-4058-9;41.46;0
Die Physiker;Leana Neuschwander;2008;243-4-5882-8072-4;41.31;6
Pourquoi je mens ?;Noah Collet;2018;897-9-9597-8828-2;81.57;8
Oh! To be in England;Floy Schimmel;2019;073-9-7950-7690-7;03.44;8
La Discipline des orphelins;Nathan Roche;1980;613-2-5532-2525-8;95.85;2
Der Vulkan;Nico Hehl;2014;118-9-6514-7309-5;85.88;8
La progéniture du mal;Morel Noémie;1963;884-5-4627-0429-0;30.71;1
Romulus der Große;Baron Thea vom Bremser;2011;463-1-1157-6435-4;87.31;5
Le Désir des femmes fortes;Mlle Benjamin Francois;1968;956-8-1422-0704-8;57.07;9
A Farewell to Arms;Madie Tromp;1974;618-2-4852-6479-7;43.03;0
Pourquoi je mens ?;Da silva Zoe;2013;790-5-1507-5239-5;34.92;2
Maria Magdalene;Arda Krause;2014;752-6-8287-7758-2;83.82;4
Le Siècle de la rue voisine;Prof Pierre Michel;2017;719-1-2133-8831-6;31.79;4
Eiche und Angora;Bruno von der Margis;2018;667-1-3447-4113-1;78.68;9
L'Odyssée invisible;Simon Tom;2013;956-1-1408-7015-4;12.12;8
Ring of Bright Water;Junius Feil;1983;405-4-7266-8259-9;15.49;7
La Soumission comme passion;Julie Guillaume;2010;028-0-3121-2592-7;49.02;2
Catharina von Georgien;Graf Marina von Strunz;1977;296-6-6945-9449-0;30.86;8
La Peau des savants;Mlle Mathilde Vincent;1989;808-9-6541-9713-0;61.35;0
Woyzeck;Betty Engelmann;2014;099-1-2868-6733-8;22.12;5
Le Siècle de la rue voisine;Arthur Marie;2018;613-1-6499-9751-9;71.09;6
O Jerusalem!;Bridie Hessel;1954;670-1-7775-5310-3;91.08;4
La Discipline des orphelins;Pierre Julien;1971;264-9-2167-3803-2;74.97;9
Leben des Galilei;Timm Oberem;2000;520-3-9849-3897-7;40.06;1
Le Couloir de tous les mépris;Dr Anaïs Dumas;2002;894-1-0818-3607-0;60.96;7
Der eiserne Gustav;Graf Sara Herbrand;2016;025-4-3957-4553-2;68.89;4
L'Odyssée invisible;Lucas Morin;2019;671-6-8882-3970-4;23.99;0
The Monkey's Raincoat;Mr. Laila Koss;2001;223-1-0952-9688-2;39.49;2
Le Désir des femmes fortes;Dr Lilou Bonnet;1972;596-2-8899-5045-3;10.50;4
Damals war es Friedrich;Baron Julius zu Stenzel;2011;518-7-4137-2476-0;95.47;3
La Promise du voyeur;Romain Carpentier;1983;859-1-9687-2185-6;27.09;9
Der Spaziergang;Dennis Uibel;1968;621-8-8905-1814-3;33.92;9
La Promise du voyeur;Victor Gonzalez;2015;513-9-7829-5418-1;84.98;3
The Sun Also Rises;Patsy Hegmann;2019;315-7-6209-3193-1;46.30;9
La Discipline des orphelins;Mathilde Brunet;2012;309-5-2530-3785-7;02.97;5
Der Verdacht;Liah Frisch;2005;570-2-1710-7654-9;51.28;4
La Peau des savants;Mlle Gabriel Meunier;1955;050-9-8748-7761-6;71.93;2
Mephisto;Willy von Hentschke;1946;600-9-6607-7544-6;06.96;2
Pourquoi je mens ?;Mohamed Michel;1971;379-1-5830-2793-0;03.84;3
Pale Kings and Princes;Terrance Bartoletti;2013;162-7-7227-9454-0;93.42;9
L'Odeur du sanglier;Prof Nicolas Da silva;1953;761-3-0529-9004-6;25.48;2
Siddhartha;Lenny Hönig;1941;193-8-0882-4945-9;65.70;0
Pourquoi je mens ?;Manon Roussel;1954;983-2-2142-8972-1;93.38;0
Die Marquise von O...;Bruno Kern;1941;690-6-7086-1418-5;13.53;0
L'Odeur du sanglier;Mlle Baptiste Morin;2019;754-6-5937-1736-8;57.11;9
Death Be Not Proud;Eldred Stamm;1953;276-1-5748-4664-3;54.98;2
La Promise du voyeur;Andre Lisa;2006;369-0-3726-3937-6;52.31;2
Der arme Spielmann;Freiherrin Annelie vom Klemme;2019;333-0-8317-5248-1;96.84;7
Pourquoi je mens ?;Clémence Gonzalez;1964;697-3-3397-1953-6;81.38;2
Iphigenie auf Tauris;Jessica Lanig;1971;144-6-5638-5654-9;02.82;9
Le Siècle de la rue voisine;Nathan Louis;1946;160-3-8650-7861-8;86.65;7
In a Dry Season;Oswald Kris;1984;137-9-8965-5196-9;57.92;4
La Peau des savants;Martinez Elisa;1952;439-5-7351-8258-3;78.02;1
Der veruntreute Himmel;Gräfin Lara vom Meyer;1982;767-7-8070-1985-9;56.25;8
La Peau des savants;Mlle Pierre Remy;2001;125-3-2725-4623-5;88.78;0
Die neuen Leiden des jungen Werthers;Lino Gesell;2004;960-3-6394-1006-7;83.34;3
L'Odeur du sanglier;Aubert Jules;1969;166-4-3260-5152-1;05.84;9
Wildfire at Midnight;Horace Muller;2018;554-6-3604-9032-4;73.93;2
Le Siècle de la rue voisine;Dr Léo Joly;2002;391-0-5095-0166-0;11.16;8
Italienische Reise;Fr. Aileen Theele;1969;167-7-6439-4781-5;99.94;6
L'Odyssée invisible;Gabriel Bertrand;1949;909-8-4358-0197-0;45.58;5
Romulus der Große;Steffen Leipold;1982;129-0-0612-3644-2;49.36;7
L'Odyssée invisible;Mlle Louise Duval;1940;682-0-2924-9446-0;50.42;9
If Not Now, When?;Adelia Ledner DDS;1979;528-6-0595-9369-2;84.06;4
Le Couloir de tous les mépris;Adrien Dubois;1956;403-6-4249-3404-7;40.95;7
Haus ohne Hüter;Dipl.-Ing. Anna Karhoff;2014;192-5-9436-3299-7;80.85;4
Pourquoi je mens ?;Julie Lefevre;2001;251-1-3878-7597-4;54.26;8
Effi Briest;Dr. Torben Schenk;1946;218-8-2920-1933-7;21.96;6
Pourquoi je mens ?;Prof Noa Lacroix;2019;232-9-8073-6000-5;35.00;0
Frequent Hearses;Cameron Schiller;1953;975-6-0818-2963-1;18.83;2
L'Odeur du sanglier;Hugo Lemoine;1974;792-0-2478-9379-0;16.11;6
Kabale und Liebe;Merle Abramovic;2000;817-1-6008-8443-8;19.88;5
Le Siècle de la rue voisine;Baptiste Adam;2019;412-6-0437-9244-9;28.76;4
Eiche und Angora;Helene Strege;1944;196-4-7104-6669-4;51.81;0
La Peau des savants;Olivier Lucas;2014;477-0-9046-0398-0;39.78;4
Time To Murder And Create;Irving Hane;1968;660-7-8120-8138-4;71.31;6
La Soumission comme passion;Dr Mattéo Breton;2017;630-6-1296-6359-9;20.57;1
Die neuen Leiden des jungen Werthers;Baronin Marlon von Steinecke;1978;961-9-0583-4461-3;23.10;8
La progéniture du mal;Prof Mathis Bourgeois;2013;920-7-6788-5378-8;95.50;6
Die verlorene Ehre der Katharina Blum;Hr. Andrea Linnenbaum;2013;482-1-1044-5270-9;42.21;8
La Peau des savants;Prof Hugo Prevost;2017;209-1-4317-1730-2;14.03;9
Françoise Sagan;Orpha Runolfsson II;1990;873-7-8767-4539-1;47.04;0
Le Siècle de la rue voisine;Juliette Pons;1971;069-9-2396-9943-0;11.95;2
Das steinerne Herz;Joanna Evers;1959;327-8-9434-1922-7;34.05;4
La progéniture du mal;Noa Brun;1973;611-2-8283-9989-3;00.63;4
Die neuen Leiden des jungen Werthers;Hussein vom Seiler;2014;375-9-2774-5028-4;59.23;4
Le Couloir de tous les mépris;Manon Henry;2004;239-8-7455-8443-4;22.05;6
Of Human Bondage;Lucas Johns;2001;182-4-8288-6010-2;92.44;8
Le Désir des femmes fortes;Dr Maxime Rolland;2005;745-6-5346-5191-9;58.65;3
Winnetou;Janna Kühnel;2004;763-1-6497-4652-8;33.25;0
La Promise du voyeur;Mlle Jules Garcia;1981;749-8-4643-4486-1;83.47;0
Die Box;Lucien Holdt;1995;956-4-8312-9459-4;61.59;1
La progéniture du mal;Raphaël Renaud;2000;777-2-8067-4972-3;78.03;9
The Moving Finger;Virginia Bednar;2008;671-3-8337-0474-4;89.25;9
La Soumission comme passion;Mme Louise Richard;1990;643-6-7012-2499-5;90.41;5
Wilhelm Tell;Friedrich Ernst;2015;721-9-4514-0161-3;17.09;0
La Discipline des orphelins;Mme Mael Clement;1958;587-9-8629-3293-4;52.98;3
Die Lehre der Sainte-Victoire;Yasmin von der Gruber;1973;901-7-0894-2129-2;53.79;8
Pourquoi je mens ?;Mme Pierre Gerard;2003;081-0-5505-3979-8;71.93;0
Antic Hay;Austyn Carter;1955;690-8-6644-2830-8;63.40;3
Le Désir des femmes fortes;Dumont Mélissa;1986;480-5-8514-0341-0;07.50;0
Romeo und Julia auf dem Dorfe;Baronin Alisa Siebel;1984;537-1-4099-2597-7;59.28;4
La Discipline des orphelins;Arnaud Louise;1971;585-3-6271-7575-1;69.16;6
Die Verwandlung/Erstes Leid;Lenya Sarvari;2015;546-7-9462-1205-3;75.62;6
La Promise du voyeur;Prof Maeva Breton;1994;085-0-6711-7099-9;88.43;5
If Not Now, When?;Miss Juvenal Rogahn;2000;561-1-8262-7071-3;66.98;5
Le Siècle de la rue voisine;Lucas Moulin;1996;083-0-0873-5863-8;51.65;6
Paare, Passanten;Hr. Jamie Berner;1968;755-2-2949-9920-7;24.38;7
Le Couloir de tous les mépris;Roger Pierre;1942;680-3-7939-7090-8;18.12;6
Schachnovelle;Baronin Francesco von der Schima;2018;028-0-4815-5829-5;96.86;0
L'Odyssée invisible;Brun Ethan;1961;697-4-1775-4442-5;47.96;3
When the Green Woods Laugh;Dr. Ike Hudson;1944;115-5-3336-1673-2;26.32;9
La Discipline des orphelins;Jade Schmitt;2019;555-9-7577-5514-6;39.21;5
Heinrich von Ofterdingen;Baronin Emre Nolte;1997;285-9-2972-5762-8;76.56;1
Pourquoi je mens ?;Barre Manon;1962;393-6-2225-5105-9;94.83;4
Der Spaziergang;Marisa Cordes;1958;029-1-8824-2088-7;26.13;5
Pourquoi je mens ?;Océane Nguyen;2004;735-1-9175-8455-6;93.25;2
Noli Me Tangere;Dominique Jacobs;2016;659-7-4250-2745-1;29.03;5
Pourquoi je mens ?;Lucas Adam;2008;739-3-3204-9563-8;44.73;1
Franziska Linkerhand;Freiherr Mila Dobbrunz;1959;537-7-1431-0421-0;14.53;5
La Promise du voyeur;Sanchez Léo;1956;983-5-9161-8846-0;39.29;2
Hyperion oder der Eremit in Griechenland;Chayenne Wyludda;2000;771-6-3731-3358-5;87.58;8
La Soumission comme passion;David Carla;2010;074-8-8817-7746-4;09.79;2
Look Homeward, Angel;Tomasa O'Keefe PhD;1998;573-1-2594-8748-7;86.41;4
Pourquoi je mens ?;Prof Benjamin Pons;2006;407-8-3750-4541-1;33.55;0
Der zerbrochene Krug;Madeleine von Kazmarek;1993;331-4-3860-5453-5;43.03;0
Le Couloir de tous les mépris;Mlle Adam Olivier;1945;867-6-2082-7502-3;93.84;5
Paare, Passanten;Hr. Ilja Dressler;1947;174-1-1377-7151-0;83.21;8
La progéniture du mal;Berger Antoine;2019;160-2-3576-0365-6;72.13;0
Blue Remembered Earth;Charity Abernathy;2010;478-3-2204-6261-4;84.53;7
Le Désir des femmes fortes;M. Gabriel Vincent;2016;248-6-2878-6394-0;30.03;4
Katz und Maus;Zoe Dingelstedt;1954;076-2-1797-1297-5;56.35;3
La progéniture du mal;Julien Lefebvre;2014;664-5-5715-1157-6;51.47;7
Die neuen Leiden des jungen Werthers;Lydia Dies;1992;083-5-7859-2809-4;70.75;9
La progéniture du mal;Mme Maxence Chevalier;2008;801-5-7330-0040-9;30.69;0
Consider Phlebas;Madilyn Kerluke;2007;354-6-8216-8806-5;48.51;5
Le Siècle de la rue voisine;Perrot Louna;2000;389-9-2873-3248-4;59.07;1
Die Buddenbrooks;Leonie Astafei;2019;360-5-9243-2282-9;43.77;3
Le Siècle de la rue voisine;Victor Lacroix;2015;367-8-7601-0603-0;73.48;9
Im Westen nichts Neues;Dipl.-Ing. Laureen Seitz;1979;981-3-7534-6898-1;11.70;3
L'Odeur du sanglier;Roussel Lilou;1996;110-1-6428-3609-0;28.07;7
This Side of Paradise;Tobin Bayer PhD;2015;377-5-5991-3354-5;11.11;7
La Discipline des orphelins;Marchal Mattéo;2012;700-0-0654-6513-9;00.26;1
Das Schiff Esperanza;Louis Von;2014;467-2-9841-0214-0;70.49;2
La Peau des savants;Antoine Petit;1985;313-8-2424-0461-4;75.71;4
Die Waffen nieder!;Niklas Splinter;2006;134-5-4709-8767-3;42.99;9
La Peau des savants;Eva Poirier;2012;904-0-0178-6082-8;11.28;9
Paths of Glory;Miss Rusty Hoeger;2006;555-3-7444-0851-1;13.70;1
Le Siècle de la rue voisine;Mattéo Lacroix;2003;287-9-5027-3900-5;32.85;4
Der Augenblick der Liebe;Prof. Dr. Rasmus Hohn;2016;830-4-1865-3373-6;03.78;9
La Soumission comme passion;M. Louise Aubry;1999;302-2-2977-2727-0;61.97;7
Der geteilte Himmel;Lyn Koehl;2019;170-3-9365-1751-7;20.19;7
La Peau des savants;Jules Rodriguez;1979;768-3-8519-1609-7;94.38;6
Such, Such Were the Joys;Kaleigh Stamm IV;2014;736-1-1943-0394-1;02.31;3
L'Odyssée invisible;Carla Collet;1997;173-6-0658-5898-8;60.55;6
Die Waffen nieder!;Marwin Spahn;2007;288-3-1580-9557-6;77.03;5
Le Désir des femmes fortes;Berger Adrien;1963;955-8-3522-3513-9;57.08;8
Minna von Barnhelm;Freiherrin Sascha zu Tittman;2011;347-2-4398-7061-0;07.89;4
Le Siècle de la rue voisine;Girard Mathis;1977;334-0-2146-8565-7;27.34;8
The Last Enemy;Jeanie Beahan;2017;685-8-4286-5567-6;80.36;1
Pourquoi je mens ?;Dr Justine Perrin;1988;723-3-0966-9710-0;95.57;9
Die Waffen nieder!;Sophia Rossler;1977;782-0-0273-9744-7;95.88;4
Le Couloir de tous les mépris;Mlle Léo Boyer;1991;720-4-4879-7911-6;35.47;8
Bekenntnisse des Hochstaplers Felix Krull;Emirhan Brand;2012;071-0-2967-3078-7;13.05;2
Le Désir des femmes fortes;Paul Vasseur;2005;453-1-5908-1592-0;26.13;4
The Wind's Twelve Quarters;Mrs. Emil Fisher;2001;734-6-7551-8348-3;00.42;1
Le Couloir de tous les mépris;Mlle Louna Henry;2005;636-7-6190-7693-4;46.72;4
Lenz;Fr. Logan Everts;1971;495-3-2776-3311-5;99.47;1
La Discipline des orphelins;Victor Duval;2013;799-9-5193-6085-2;79.48;8
Iphigenie auf Tauris;Nino Steffny;2008;725-0-5251-7479-9;03.00;9
La Soumission comme passion;Axel Mathieu;1953;489-1-3866-7146-5;41.67;4
The Painted Veil;Dolores Streich V;1978;831-2-2066-5948-2;59.56;9
La Peau des savants;Guillot Carla;1969;614-8-4397-8569-3;49.51;0
Der Brief des Lord Chandos;Carmen Klose;2019;168-6-3287-3623-3;05.11;7
L'Odyssée invisible;Remy Kylian;1974;302-7-4498-9451-8;75.94;0
Jahrestage;Elia Rother;2010;865-1-9796-0782-4;64.86;4
La Discipline des orphelins;Carla Rodriguez;2016;916-0-3425-3081-1;70.43;8
Nine Coaches Waiting;Celia Collier V;2015;643-9-6093-4272-7;49.97;9
L'Odeur du sanglier;Lemaire Justine;1989;356-7-5727-0587-4;06.84;7
Damals war es Friedrich;Patrizia Pfingsten;2018;494-5-8133-0814-4;74.73;4
