title;author;publicationyear;isbn;europrice;stock
L'Odyssée invisible;Bourgeois Jade;1982;001-0-7912-5006-5;29.01;6
A Farewell to Arms;Waylon Thompson PhD;2006;485-8-1410-3239-5;95.91;3
L'Odeur du sanglier;Dr Lilou Marchand;1961;490-5-2188-8801-5;84.22;7
Narziss und Goldmund;Freiherr Janne Rosbach;1950;961-3-9817-9125-4;53.02;5
L'Odeur du sanglier;Clara Dumont;2007;729-5-0427-9095-2;68.83;5
Die Dreigroschenoper;Baronin Matti vom Stepanov;2010;496-2-8761-9909-1;30.44;9
La Discipline des orphelins;Lina Sanchez;2008;770-6-6907-6705-1;79.01;0
The Mirror Crack'd from Side to Side;Eldora Morissette;2008;107-1-1782-0865-1;63.14;8
La Peau des savants;Bertrand Mathilde;1946;081-7-1479-8260-6;86.63;4
Leben des Galilei;Emelie Rentz;2019;586-7-2899-4846-4;07.06;5
Le Siècle de la rue voisine;Carpentier Louna;2009;050-3-1304-7676-1;03.10;3
Billiard um halbzehn;Jacob vom Mörsch;2010;680-7-5180-6319-8;85.35;1
L'Odyssée invisible;Blanc Ethan;2002;669-8-9719-3557-3;67.20;5
In a Dry Season;Kacey Robel;2012;701-6-7884-5425-9;55.44;2
La Soumission comme passion;Rayan Roussel;1956;867-8-4956-5473-5;54.58;9
Homo faber;Thorben De;1947;694-9-8213-0285-6;82.37;6
Le Couloir de tous les mépris;Romain Martinez;2000;090-7-4447-7295-6;85.44;8
Der (kleine) Schatz im Kugelbauch;Johannes von der Nolte;1968;219-7-0252-5804-6;94.42;7
Le Siècle de la rue voisine;Laine Lou;2001;336-0-3270-8011-0;57.61;2
Alone on a Wide, Wide Sea;Mrs. Juston Hudson;1954;708-4-1061-8105-0;72.84;3
La Discipline des orphelins;Olivier Manon;2010;089-0-0203-3262-8;50.70;8
Faust, Part I;Said zu Diedrich;2010;136-1-2537-9167-4;60.94;2
La Soumission comme passion;Mlle Valentin Faure;1969;034-2-1469-8561-8;50.62;0
Effi Briest;Graf Jolien Kempter;1965;778-9-8864-3953-6;87.60;4
La Soumission comme passion;Prof Romain Lecomte;2019;018-0-7204-0458-1;34.63;5
Blithe Spirit;Orion Hauck Jr.;2008;225-4-6721-3255-3;81.19;0
La Soumission comme passion;Adam Louis;1983;816-8-4738-1020-4;14.73;2
Der gute Mensch von Sezuan;Leoni Sander;2014;882-6-1901-0180-6;80.97;0
La Promise du voyeur;Mme Maxence Poirier;1943;747-6-9928-7232-9;79.08;8
Heidi;Maxima Keutel;1954;936-5-0042-9514-4;51.12;3
La Promise du voyeur;Prof Océane Robin;1996;123-7-9385-0431-9;66.56;9
Dulce et Decorum Est;Mr. Rasheed Rutherford;1947;565-7-1505-1616-7;99.69;2
Pourquoi je mens ?;Laura Gaillard;1997;730-5-5940-1582-9;31.86;9
Der geteilte Himmel;Thies Faller;2018;935-6-5774-0960-6;04.82;9
Le Siècle de la rue voisine;Mme Sarah Dupuy;1964;842-2-4460-6181-7;88.77;6
Wer einmal aus dem Blechnapf frisst;Marissa Bogenrieder;2001;050-4-9759-5484-7;14.97;8
Le Couloir de tous les mépris;Pauline Aubry;2013;521-8-3350-0627-7;73.33;5
Gone with the Wind;Sincere Bode;2016;148-3-7685-0822-6;72.92;6
La Promise du voyeur;Victor Lambert;2013;916-2-7557-9753-0;98.04;9
Die Welt als Wille & Wahn;Jana Ladewig;2002;598-8-8202-2172-5;89.96;7
Le Couloir de tous les mépris;Dr Louis Gautier;2003;269-3-0861-2931-1;66.86;1
Im Krebsgang;Graf Daniela von der Deuschle;2012;859-0-3769-6793-5;70.22;0
Le Couloir de tous les mépris;Prof Noémie Fernandez;2001;081-0-5783-2313-5;47.26;0
Waiting for the Barbarians;Cathryn McGlynn;1991;594-5-8106-4622-1;71.72;4
La Discipline des orphelins;Romain Jean;1986;154-8-9213-9668-7;94.86;7
Der (kleine) Schatz im Kugelbauch;Gräfin Janne Albert;2008;443-5-3955-8604-2;84.51;1
L'Odyssée invisible;Mlle Léa Fournier;1967;174-5-3253-4105-8;99.01;0
Ende einer Dienstfahrt;Melis Scherz;2016;308-0-4531-4085-8;33.88;8
Le Siècle de la rue voisine;Hubert Lou;1988;505-0-2609-7607-1;80.24;3
The Mirror Crack'd from Side to Side;Curtis Robel;2012;182-1-4589-4701-1;76.14;2
L'Odeur du sanglier;Victor Thomas;1946;282-8-0909-8429-9;31.00;9
Der gute Mensch von Sezuan;Baron Sami Giesche;1986;368-3-7631-3914-6;19.78;4
La Soumission comme passion;Dr Zoe Morel;1963;173-1-8137-1868-5;00.17;3
Winnetou II;Baron Maryam Bethke;2007;853-6-7712-7421-7;40.17;2
Le Siècle de la rue voisine;Bonnet Lou;1986;004-4-1481-2163-5;79.41;4
Fame Is the Spur;Layla Kreiger;2009;241-4-7377-4901-1;52.64;4
Pourquoi je mens ?;Marie Martin;2002;318-6-6942-8507-4;98.74;7
Die Welt als Wille & Wahn;Maxine Brandenburg;2012;521-6-0299-4276-3;45.47;4
La progéniture du mal;Vasseur Sacha;1968;118-6-4635-5957-5;96.52;9
Homo faber;Ruby Dylus;1964;022-6-0013-3525-8;29.75;0
Le Désir des femmes fortes;Prof Noa Mercier;2003;882-9-2676-1867-1;15.18;4
A Catskill Eagle;Emmett Haley;1949;494-7-0733-6223-3;74.41;1
La Promise du voyeur;Mlle Baptiste Picard;2018;119-9-5906-3133-9;49.19;0
Also sprach Zarathustra;Janna Milde;1974;610-4-7133-1319-6;11.35;3
L'Odyssée invisible;Guillaume Julie;2000;084-5-9497-5681-7;36.38;4
Eiche und Angora;Baronin Carlo Dahm;1940;486-0-2448-9035-7;26.86;2
La Soumission comme passion;Roussel Pierre;1956;028-9-8509-4715-2;71.59;7
Rosemary Sutcliff;Kaycee O'Keefe Jr.;1988;240-5-3282-6694-0;16.74;4
Le Siècle de la rue voisine;Romane Arnaud;2000;881-9-6415-7887-4;30.64;4
Billiard um halbzehn;Arno Eifert;1966;601-6-7692-4230-0;53.72;2
La Discipline des orphelins;Lecomte Mael;1994;737-8-4535-7921-7;80.43;1
Der Richter und sein Henker;Friedrich zu Apitz;1972;431-7-3135-8726-8;43.06;0
La Promise du voyeur;Mlle Lilou Vincent;1961;553-5-4082-9618-9;65.33;7
That Good Night;Edythe Vandervort;2007;000-7-3379-7971-9;63.35;4
La Discipline des orphelins;Justine Durand;2006;726-8-6162-6773-2;66.01;1
Die Welt als Wille & Wahn;Kyra von Bahl;2015;792-1-5910-1260-2;55.61;5
La Peau des savants;Bourgeois Paul;2010;553-9-7873-1216-0;88.06;1
Die Panne;Logan Ehmann;2019;660-7-6678-9593-8;39.65;0
La progéniture du mal;Mme Juliette Legrand;2018;005-0-2120-0097-7;28.96;1
An Acceptable Time;Mrs. Damien Kris;2015;296-4-1620-0949-1;77.78;2
Le Siècle de la rue voisine;Prof Manon Richard;1985;154-8-3119-8230-6;73.31;3
Jahrestage;Michael vom Kempter;1987;461-8-6088-2126-8;01.48;7
Le Couloir de tous les mépris;M. Kylian Blanc;2011;482-3-3683-4074-5;38.36;2
Tauben im Gras;Isabel Gombert;1940;041-4-6602-2093-9;16.39;1
La progéniture du mal;Schmitt Baptiste;1963;714-6-2731-1356-6;42.81;5
A Many-Splendoured Thing;Demarcus Ryan;1968;670-2-6178-7562-0;24.84;2
L'Odyssée invisible;Rayan Andre;1978;786-3-0024-1570-1;38.37;1
Frühlings Erwachen;Prof. Dr. Dr. Dominik Kupprion;1982;468-8-0179-3994-5;08.21;2
Pourquoi je mens ?;Mme Lina Dupont;2017;433-6-0389-7540-7;32.55;9
Das steinerne Herz;Caspar Seitz;2013;819-7-3476-2679-9;20.12;3
L'Odeur du sanglier;M. Maëlle Da silva;1980;720-8-6468-3035-1;51.14;7
The Yellow Meads of Asphodel;Lukas Dietrich;1959;931-8-5832-6883-4;09.37;1
L'Odyssée invisible;Brun Maxime;1985;120-9-4123-6145-8;16.62;0
Der Richter und sein Henker;Jessica Hoffmann;1963;099-2-7420-5286-7;93.35;0
La Discipline des orphelins;Dr Ines Lopez;2004;579-4-3613-6762-4;70.27;4
Also sprach Zarathustra;Jenna Räntsch;1991;319-7-1747-2029-7;13.88;8
La Promise du voyeur;Prof Ethan Louis;1957;538-3-6698-9842-5;85.59;6
Fear and Trembling;Sidney Dach DVM;1950;370-0-3464-3617-3;07.38;7
Le Désir des femmes fortes;Alexandre Royer;2019;139-4-8151-4785-2;38.29;7
Woyzeck;Dipl.-Ing. Victoria Strege;2012;414-1-9044-6588-0;79.03;8
La Promise du voyeur;Mlle Noa Chevalier;1969;541-6-9998-6859-4;72.46;6
Fabian;Tammo von Überacker;2002;823-1-0442-5501-6;91.67;3
L'Odeur du sanglier;Manon Guillaume;2006;853-9-0664-7386-0;95.60;2
The Golden Apples of the Sun;Kyle Muller;1987;793-7-7675-4346-1;52.06;1
Le Siècle de la rue voisine;Maxime Pons;1982;050-6-4723-4857-4;84.13;0
Winnetou II;Fabrice Rath;2011;271-4-4773-5678-0;71.36;3
La Peau des savants;Brun Clara;2006;652-1-1961-5626-8;34.18;0
Der Sandmann;Graf Florentine Zwiener;2004;213-4-3981-5604-1;34.12;3
La Soumission comme passion;Julien Baron;2016;461-8-1193-1460-1;81.83;7
Bury My Heart at Wounded Knee;Stephon Hammes;1940;433-1-7190-1954-8;49.95;0
Le Couloir de tous les mépris;M. Alice Berger;1982;877-2-4902-5339-6;46.24;7
Der Richter und sein Henker;Ayleen Stolz;1996;205-6-1695-2974-5;38.46;7
La Peau des savants;Mme Noa Muller;1942;879-4-3368-8209-2;59.69;5
Gehirne;Freiherr Matteo Adams;2000;310-1-2951-1271-0;08.08;1
La Soumission comme passion;Marchal Hugo;1980;621-0-8654-0165-4;22.47;8
Consider Phlebas;Willow Jakubowski;2009;710-2-8328-1835-7;10.95;5
Le Couloir de tous les mépris;Mathilde Renaud;2011;878-6-0096-7864-5;31.03;3
Wilhelm Meisters Wanderjahre oder die Entsagenden;Melina Kunz;2011;063-4-3081-1135-9;53.01;6
La Promise du voyeur;Léa Lemaire;1947;956-4-5394-6100-4;04.07;3
Ein fliehendes Pferd;Freiherrin Lukas Graf;1998;666-6-5765-5208-1;54.05;1
Le Désir des femmes fortes;Dr Mael Rodriguez;2003;021-1-2622-4516-5;58.95;0
Quo Vadis;Karianne Kutch;2010;022-1-7151-1047-4;48.88;8
Le Désir des femmes fortes;Lena Moreau;1956;486-6-2676-8767-1;31.88;2
Narziss und Goldmund;Freiherr Tristan von der Neupert;1992;764-9-1787-5121-3;60.46;6
La Peau des savants;Mme Ines Paris;2004;035-7-0680-0006-4;47.94;1
Wer einmal aus dem Blechnapf frisst;Stephan Bienasch;1941;260-7-2443-5972-5;08.60;0
Pourquoi je mens ?;Dr Evan Masson;1961;691-7-5463-5452-0;39.94;5
Nine Coaches Waiting;Dr. Humberto Rogahn;2015;464-0-2937-6721-9;94.56;9
La Peau des savants;Prof Benjamin Adam;1982;842-3-6332-6008-3;54.82;6
Die Weber;Victor Poeschl;1965;120-6-2321-1522-3;54.24;1
Le Siècle de la rue voisine;Renault Clara;2011;313-8-4525-3791-8;19.12;8
Ansichten Eines Clowns;Gräfin Piet Jung;1974;937-5-7815-8694-0;38.80;0
La Soumission comme passion;Julien Mael;2001;469-7-1329-1083-3;87.57;1
A Time to Kill;Brad Abbott;2015;727-9-1290-9064-6;22.08;3
Le Désir des femmes fortes;Lemaire Ambre;1948;875-4-1893-6796-8;23.48;0
Die Leute von Seldwyla;Mateo zu Grossheim;2014;660-4-1090-9212-2;49.63;5
La progéniture du mal;Ines Fournier;1967;022-7-8498-2201-7;43.38;9
Der Brief des Lord Chandos;Baron Luk von der Konieczny;1954;972-6-6907-0709-6;61.49;2
Pourquoi je mens ?;Alice Riviere;1981;556-4-3959-7325-4;23.63;1
A Passage to India;Maybelle Jacobi;1997;515-6-1684-1174-5;33.66;7
La Soumission comme passion;Mme Baptiste Roux;1978;248-7-2179-3503-6;80.98;3
Die Leiden des jungen Werther;Christoph Schedler;1965;097-4-3709-4857-0;92.70;9
Pourquoi je mens ?;Perez Lou;1946;392-1-3216-4406-2;36.40;2
Die neuen Leiden des jungen Werthers;Svea Häfner;1997;533-9-6859-9332-3;91.15;0
Le Siècle de la rue voisine;M. Lina Jean;2000;466-8-1493-9623-2;64.07;3
Everything is Illuminated;Miss Maudie Bogisich;1960;790-4-5632-5762-8;28.19;2
Le Siècle de la rue voisine;Lou Remy;2018;058-4-8016-5038-2;25.86;3
Miss Sara Sampson;Alexis Marahrens;2006;498-8-2322-1076-5;84.41;3
La Promise du voyeur;Martinez Julien;2004;517-0-3060-3626-6;39.29;9
Sterbender Cato;Tia Abicht;1953;720-1-9503-4348-5;63.42;8
Le Siècle de la rue voisine;Prof Arthur Perrot;1940;768-8-1359-7314-5;71.37;3
Fair Stood the Wind for France;Krystina MacGyver;2015;811-5-1226-1271-6;33.84;7
L'Odyssée invisible;Mlle Louis Menard;2018;253-6-1347-8937-2;21.74;2
Der Vorleser;Fr. Cem Mensah;2015;715-9-7613-2971-2;97.20;4
La Discipline des orphelins;Breton Evan;1964;754-1-2022-9252-5;95.56;2
Sterbender Cato;Gräfin Murat von der Keil;1971;656-0-4649-2645-8;32.92;9
Le Couloir de tous les mépris;Michel Quentin;2006;193-3-4611-0119-9;15.34;1
What's Become of Waring;Arlie Bogan;2004;322-3-7312-6916-4;44.07;7
La Promise du voyeur;Mme Clémence Nguyen;2004;925-7-3872-9087-2;92.89;4
Jakob der Lügner;Baronin Liah Borsch;2013;313-6-5245-1977-3;24.19;7
La progéniture du mal;Guyot Théo;2010;645-2-8883-6216-3;84.77;1
Helden wie wir;Cosima vom Tivontschik;1989;231-5-3149-7676-2;52.90;6
L'Odeur du sanglier;Océane Lefebvre;2011;080-4-1784-9198-5;66.89;4
Death Be Not Proud;Caden Wiegand;1971;560-8-9438-2952-7;72.44;9
Pourquoi je mens ?;Prof Alice Rey;2011;831-2-1737-6635-4;67.10;2
Damals war es Friedrich;William von Senkel;2007;321-3-1455-6750-6;46.55;6
L'Odyssée invisible;Louis Louise;1969;319-0-8876-0959-6;11.13;6
Der Hauptmann von Köpenick;Josie Tsamonikian;2013;847-7-0906-9766-8;79.53;9
La Peau des savants;Noah Breton;1991;983-4-9891-3339-9;05.02;5
The Needle's Eye;Brionna Shields;2010;317-3-2263-4232-8;03.93;0
La Peau des savants;M. Lucas Riviere;2017;923-7-8233-2240-9;98.00;2
Die Rote;Baron Annika zu Tidow;1971;253-9-4096-5978-8;86.46;9
La Promise du voyeur;Mlle Jules Morel;2004;880-8-5177-2250-8;19.02;6
Der Brief des Lord Chandos;Adam Minah;1968;374-5-7504-0886-5;94.69;6
La Promise du voyeur;Jean Lilou;1973;991-1-8362-7692-3;36.71;8
Tender Is the Night;Santina Predovic;2012;500-3-7650-7323-5;85.29;6
Le Désir des femmes fortes;Mlle Nathan Muller;2005;503-8-5077-6574-6;12.02;8
Der Vulkan;Fr. Jamal Feld;1982;677-0-6456-9786-2;74.74;1
L'Odeur du sanglier;Henry Mattéo;1955;688-7-0317-7032-9;12.45;6
Die Panne;Fr. Maxine Winkelmann;1952;934-6-6598-1025-2;02.48;3
La Soumission comme passion;Jacquet Pierre;2001;867-4-5872-6059-7;08.18;7
A Confederacy of Dunces;Silas Stokes;2007;554-4-7885-4736-0;20.14;5
La Discipline des orphelins;M. Emilie Dufour;1959;200-9-6347-1920-0;96.11;2
Der Steppenwolf;Aaron Werrmann;1969;576-4-2318-9363-6;43.71;9
L'Odyssée invisible;Baptiste Paul;1972;501-4-7534-7563-5;27.01;0
Leben des Galilei;Collien Klapper;1953;929-1-0147-5640-9;06.79;5
L'Odyssée invisible;Arthur Moulin;2000;484-9-8377-7733-6;08.40;5
This Side of Paradise;Marguerite Medhurst;2005;190-3-9421-7717-3;11.30;0
La Soumission comme passion;Roussel Maëlys;1960;180-1-9164-4407-3;11.70;2
Mutter Courage und ihre Kinder;Viktor Goedicke;2002;334-8-5793-3871-8;98.39;1
La Peau des savants;Kylian Adam;1944;005-2-6748-9446-1;65.93;7
Wilhelm Meisters Wanderjahre oder die Entsagenden;Freiherr Justine Kass;1980;541-1-6753-7006-9;37.86;3
La Peau des savants;Eva Lefebvre;2004;780-2-3230-3078-9;86.71;5
When the Green Woods Laugh;Garland Toy;1962;079-4-4779-0303-3;66.86;3
La Promise du voyeur;Le gall Adrien;1959;255-2-8942-5750-8;68.09;8
Miss Sara Sampson;Valentin Eisenlauer;1955;087-1-4487-0396-2;36.76;5
Le Désir des femmes fortes;Lina Martinez;1972;368-5-6309-8058-6;89.07;9
Cleopatra;Jane Engelen;1979;342-9-0609-8775-2;81.49;7
La Discipline des orphelins;M. Mathéo Muller;2000;826-6-1790-0383-8;18.97;4
The Line of Beauty;Torrey Stamm;1997;398-9-0712-1236-2;30.34;1
La progéniture du mal;Mathilde Da silva;2015;782-0-8418-1731-2;26.96;1
Die Räuber;Annemarie Möldner;2019;447-2-1024-4768-8;74.51;9
Le Siècle de la rue voisine;Prof Alexandre Dumont;1994;560-5-9448-7440-5;43.20;3
Romulus der Große;Joeline von der Zeuch;2010;136-7-8200-5525-9;79.65;6
Le Couloir de tous les mépris;Jacquet Antoine;1940;261-4-7990-0834-8;56.11;4
Postern of Fate;Hilbert Schmidt;2006;723-3-1630-1427-9;50.35;1
La Promise du voyeur;Rousseau Lina;2008;933-1-7394-7397-2;59.74;5
Die Waffen nieder!;Tayler Sporrer;2012;124-7-9601-3700-1;09.40;5
La Promise du voyeur;Jeanne Gonzalez;2008;274-0-5792-5009-9;30.17;0
Tödliche Versprechen/Das Imperium der Wölfe;Graf Jaron zu Schlicht;1975;181-1-4677-0946-7;37.10;1
Le Siècle de la rue voisine;Roche Juliette;1993;764-3-0203-2406-5;76.78;1
Number the Stars;Rosemary Beahan;1973;031-9-2741-5246-6;57.55;6
La Promise du voyeur;Dr Yanis Pons;2007;210-7-6246-2631-6;48.24;1
Götz von Berlichingen;Gräfin Ayse vom Krol;2015;374-0-9538-4272-0;10.59;6
Le Siècle de la rue voisine;Brun Baptiste;2002;165-5-9377-2004-7;86.55;3
Das Boot;Ilias Sprenger;2009;271-5-8792-7648-9;52.86;4
L'Odyssée invisible;Anaïs Roger;2003;676-4-0905-6891-3;15.23;3
To Your Scattered Bodies Go;Kevin Gerlach IV;1956;457-2-8688-0239-8;98.33;5
Le Siècle de la rue voisine;Perrin Lisa;2009;348-5-3734-7433-0;05.65;6
Des Teufels General;Sophie von König;1940;709-3-7990-6569-0;51.81;8
La Peau des savants;M. Adrien Carpentier;1993;830-8-2724-9591-3;29.28;3
Die Panne;Baronin Julienne zu Engelmann;2007;506-5-8329-3470-0;13.23;8
Le Siècle de la rue voisine;Gerard Raphaël;2011;586-2-2222-8777-4;43.81;7
Tiger! Tiger!;Evans Volkman;1987;181-4-9252-0687-5;76.65;4
La Soumission comme passion;Mlle Laura Vasseur;1982;350-0-7902-8424-8;68.62;8
Die Waffen nieder!;Ali Weiss;1941;815-5-9980-5320-0;44.23;6
Pourquoi je mens ?;Bernard Sacha;1944;489-8-6048-9241-8;55.14;0
Der Augenblick der Liebe;Collien Spelmeyer;1942;188-6-6373-9397-2;64.26;4
La Discipline des orphelins;Collet Maëlys;1971;357-4-1009-2194-8;04.79;6
A Glass of Blessings;Elinor Halvorson;1952;665-2-1929-2584-5;49.36;1
Le Désir des femmes fortes;Mlle Mathilde Petit;1967;741-2-3102-0263-4;79.20;5
Kabale und Liebe;Baronin Yannik Weyel;2006;959-1-7344-6111-1;90.51;5
Le Couloir de tous les mépris;Mlle Pauline Remy;1992;595-2-1453-2232-1;54.71;2
Der gute Mensch von Sezuan;Baron Marcus von Bauer;2017;398-7-5365-8421-2;18.97;3
La progéniture du mal;Prof Jules Hubert;2005;610-3-4762-2239-7;04.04;4
As I Lay Dying;Mr. Lola Kuhic;2015;337-5-6585-2891-0;47.84;8
Pourquoi je mens ?;Mlle Mathéo Roche;1951;683-2-7071-6707-5;09.83;9
Fabian;Lilith vom Auer;1975;204-5-3000-4673-1;96.66;0
La Discipline des orphelins;Fabre Kylian;1994;506-1-4150-7352-1;59.90;6
Der Besuch der alten Dame;Matti Hördt;2000;545-8-3755-7637-1;15.28;5
L'Odyssée invisible;Tom Fournier;2003;978-8-6403-8352-7;19.24;8
Many Waters;Eleonore Metz;1964;927-1-5037-5222-8;99.30;3
Pourquoi je mens ?;Moreau Zoe;2002;866-2-2659-0658-2;26.59;3
Aus dem Leben eines Taugenichts;Hagen zu Muckenthaler;1958;056-8-1597-0215-2;56.60;3
Le Désir des femmes fortes;Julie Blanc;2017;837-4-9475-8984-5;64.24;0
Lenz;Davin Kaufmann;1991;017-7-8388-8332-9;74.46;7
La Soumission comme passion;Prof Romane Dumas;1982;942-1-4353-0716-3;15.35;8
The Wives of Bath;Clay Oberbrunner;2014;797-5-9670-2931-7;13.51;0
La Promise du voyeur;Pons Mathéo;1946;772-8-7159-8553-6;42.21;0
Deutschland. Ein Wintermärchen;Manuel Roggatz;2019;462-7-3464-8227-4;26.59;7
Le Désir des femmes fortes;Dr Yanis Simon;1984;806-0-6119-3405-5;21.12;1
Der zerbrochene Krug;Jordan Sollner;1954;134-7-7588-4136-0;95.80;7
La Discipline des orphelins;Lena Deschamps;2005;664-4-4455-4246-2;52.27;1
Recalled to Life;Fritz Shields;2012;410-7-7728-8064-5;87.50;9
L'Odyssée invisible;M. Marie Remy;1980;111-0-9946-5352-9;88.38;2
Die verlorene Ehre der Katharina Blum;Fr. Thilo Lichtl;2005;380-2-2763-7813-8;79.71;0
La Soumission comme passion;Petit Lucas;2007;204-3-7015-2407-7;73.50;8
Traumnovelle/Die Braut;Oscar Bode;2011;934-7-7420-2026-8;84.80;4
La Promise du voyeur;M. Mattéo Charpentier;1984;711-6-8179-1673-9;81.49;9
The Moving Toyshop;Celestine Grant;2003;023-6-1835-2686-7;45.13;1
La Peau des savants;Prof Lena Leclercq;2010;586-7-8497-8326-4;89.39;0
Die verlorene Ehre der Katharina Blum;Cedric Swillims;2006;836-7-9015-3259-6;19.10;3
L'Odyssée invisible;Pierre Nathan;2004;294-1-9876-7003-8;80.92;7
Der Tod in Venedig und andere Erzählungen;Baronin Darius Saumweber;1968;067-9-6223-0768-8;42.97;7
La Discipline des orphelins;Blanchard Alexis;1995;288-1-2656-3908-9;26.61;9
Of Human Bondage;Raleigh Bahringer;2013;349-0-0698-5620-3;41.42;2
L'Odeur du sanglier;Mme Nicolas Girard;1942;440-5-7017-6384-1;18.07;8
Der Prozess;Hr. Mustafa Wehrsen;2019;241-8-4842-9436-7;73.94;2
Le Siècle de la rue voisine;Rey Julie;2013;123-4-4248-3213-5;99.13;2
Der Vulkan;Baronin Annabell von der Mühleis;2003;742-3-9205-0433-6;66.02;3
Le Couloir de tous les mépris;Ethan Noel;2008;700-5-0274-0392-6;95.51;3
Fair Stood the Wind for France;Loren Medhurst Jr.;1984;620-1-5646-0732-1;98.25;0
La Peau des savants;Charles Chloé;1968;095-6-7274-1487-5;09.54;2
Wilhelm Meisters Wanderjahre oder die Entsagenden;Dylan Ringel;2013;031-0-3620-2534-3;30.19;9
La Promise du voyeur;Martinez Lucas;2003;790-9-5281-2309-6;36.26;0
Franziska Linkerhand;Melvin Hentel;1964;322-8-2804-3378-5;11.06;4
Le Couloir de tous les mépris;Ethan Schmitt;2000;567-7-1132-8513-5;93.56;0
This Lime Tree Bower;Theo Lynch;2006;497-5-3236-5331-2;05.78;7
Le Désir des femmes fortes;Maeva Royer;1966;717-1-4547-2794-1;45.02;4
Jahrestage;Dipl.-Ing. Ina Semisch;2009;160-1-4811-6326-8;07.87;6
La Discipline des orphelins;Gaillard Chloé;2015;446-4-4296-5671-1;51.54;8
Bekenntnisse des Hochstaplers Felix Krull;Dr. Enes Ziegler;2014;925-3-1432-4638-1;74.69;5
La Promise du voyeur;Dupuis Lisa;1970;161-6-0978-4041-4;14.67;4
The Way of All Flesh;Terrence Hettinger IV;1982;671-6-2815-3302-9;69.18;0
La Soumission comme passion;Lambert Maeva;2000;319-3-9063-3865-6;76.78;2
Winnetou;Marla Jossa;2009;351-6-1383-7397-1;36.47;1
Le Couloir de tous les mépris;Prof Maxence Sanchez;1998;815-8-0930-8817-8;77.98;8
Hyperion oder der Eremit in Griechenland;Naomi von der Hildenbrand;1958;253-3-7205-6854-0;91.72;9
Pourquoi je mens ?;M. Raphaël Dumas;2004;334-0-3685-8906-2;46.02;4
O Pioneers!;Mr. Oliver Gusikowski;1976;008-9-9802-3290-8;48.96;3
L'Odeur du sanglier;Gauthier Tom;2018;262-4-6979-2520-5;03.28;7
Damals war es Friedrich;Carolina Loska;2007;590-4-1773-0322-6;32.06;3
L'Odeur du sanglier;Mlle Adrien Nguyen;1986;844-5-9525-1383-8;60.56;7
Stolz und Vorurteil;Connor Rosksch;2010;617-1-5393-4680-1;50.14;5
La Soumission comme passion;Lambert Louise;2005;851-2-0045-1522-7;86.23;2
Jesting Pilate;Terrence Kunze;1994;150-0-3635-9776-3;39.28;8
Le Désir des femmes fortes;Lucas Lina;2017;078-4-5888-8957-0;77.38;2
Die neuen Leiden des jungen Werthers;Baronin Nick Schonberg;2013;280-8-7663-5953-8;97.92;2
La progéniture du mal;Mlle Mohamed Guyot;2009;828-4-9038-5465-3;40.33;6
Die Panne;Baron Ceyda zu Wallstab;1957;959-5-9529-9297-3;00.26;4
L'Odeur du sanglier;Arnaud Lilou;2016;624-5-0936-9655-5;05.72;0
A Time to Kill;Taurean Heaney;1973;923-1-7923-3095-0;04.69;6
L'Odeur du sanglier;Mlle Marie Lambert;2014;787-8-9752-0113-5;47.61;2
Der Richter und sein Henker;Fritz Gollnow;1940;061-6-9557-0450-6;48.37;9
Pourquoi je mens ?;Dupont Justine;1989;248-5-9796-8998-2;81.67;4
Die Welt als Wille & Wahn;Baron Elif Ghosh;2006;859-6-4106-8337-4;10.69;1
Pourquoi je mens ?;Chevalier Mattéo;2010;596-9-1870-2743-3;65.68;3
An Acceptable Time;Jacey Kuhlman;1949;343-1-4343-0183-5;29.31;3
L'Odeur du sanglier;Dr Juliette Dupuis;2001;373-4-8339-0302-4;81.37;8
Emilia Galotti;Gräfin Jan Lieder;1961;921-4-1990-4235-1;55.02;1
La Discipline des orphelins;Fabre Manon;1948;189-5-3723-7447-7;38.78;3
Das Parfum;Joost Knippel;2008;838-7-1863-0488-2;55.47;9
La Discipline des orphelins;Mattéo Berger;1956;528-3-4972-3119-8;55.43;2
The Lathe of Heaven;Austen Becker DVM;2018;818-8-9894-6225-2;70.14;3
Le Couloir de tous les mépris;Océane Schmitt;2019;245-6-3960-8993-4;27.75;0
Kabale und Liebe;Thorge vom Knoblich;2015;716-8-5970-4887-3;30.18;3
Pourquoi je mens ?;David Noah;1984;387-4-8551-6376-8;27.80;6
Maria Stuart;Jolin Streese;1954;891-2-4059-9398-2;44.38;2
L'Odyssée invisible;Mme Alicia Lefevre;2007;222-5-7914-5764-3;74.59;7
What's Become of Waring;Eldon Hintz;1961;760-9-5053-5678-8;00.80;7
La Soumission comme passion;Renault Eva;1959;055-7-1313-9080-3;32.38;4
Panter, Tiger & Co.;Graf Karina von der Gruber;2017;660-3-0191-2700-6;55.29;8
La Peau des savants;Mme Lou Adam;1969;931-9-7504-4319-2;58.05;1
Die Waffen nieder!;Annabel Jeorga;2008;497-7-0886-0795-3;50.25;8
Le Couloir de tous les mépris;Lola Girard;2014;592-6-3415-7578-7;28.11;3
The Yellow Meads of Asphodel;Marlene Huels PhD;1956;118-0-8431-1573-0;14.99;4
Pourquoi je mens ?;Moulin Lina;2001;093-2-2565-5139-0;52.00;8
Der (kleine) Schatz im Kugelbauch;Baronin Mustafa Bader;1943;421-8-3485-9864-0;01.31;8
