title;author;publicationyear;isbn;europrice;stock
La Peau des savants;Renault Alice;2017;545-9-7155-9251-7;36.88;7
Unterm Rad;Heidi Steinert;2017;455-8-8758-9499-8;03.58;7
L'Odyssée invisible;Morin Romain;1965;800-1-7908-4097-7;50.76;1
Antic Hay;Mr. Fay Roob;1963;124-2-5537-1599-3;20.84;1
Le Désir des femmes fortes;Mlle Clara Andre;1940;124-1-2148-4951-6;63.30;8
Mephisto;Baron Ashley vom Onnen;2013;665-8-7110-9811-4;74.33;9
Le Couloir de tous les mépris;M. Julie Guyot;1994;041-5-8494-3110-9;42.71;8
Der Besuch der alten Dame;Freiherr Klemens Glatting;2014;481-9-4299-4433-4;15.14;2
La Discipline des orphelins;Mme Sacha Martinez;1995;992-8-1152-1496-3;30.20;1
The Moon by Night;Ms. Keaton Hyatt;1965;164-9-7187-5411-0;01.41;8
La Promise du voyeur;Picard Camille;1974;066-6-7746-2642-5;51.07;8
Der abenteuerliche Simplicissimus;Baronin Jonas vom Fricke;1984;365-0-0238-3151-6;12.29;3
Le Désir des femmes fortes;Lou Benoit;1950;993-1-2118-3298-3;80.99;4
Unterhaltungen deutscher Ausgewanderten;Julia Peter;2011;447-8-8510-0316-9;18.87;6
Le Couloir de tous les mépris;Aubert Alexandre;1968;110-6-9519-3957-5;69.61;2
Bury My Heart at Wounded Knee;Ross McKenzie;1940;125-5-3448-4311-1;07.82;9
La Discipline des orphelins;Muller Ambre;2013;364-7-9044-5805-5;04.36;1
Die unendliche Geschichte;Graf Jimmy Diekmann;1985;469-2-1137-4406-9;65.13;6
La progéniture du mal;Mme Jeanne Leroy;2000;897-7-9145-9798-7;97.26;1
Der Mann ohne Eigenschaften;Francesco Schmidtchen;1971;633-3-2170-8704-1;76.65;6
L'Odyssée invisible;M. Clément Petit;2002;720-6-5470-4385-4;90.18;5
This Lime Tree Bower;Al Braun;2013;262-2-2259-6066-3;10.55;6
Le Désir des femmes fortes;Duval Noémie;1981;280-9-8073-0354-2;25.25;6
Tödliche Versprechen/Das Imperium der Wölfe;Amira zu Vontein;1969;693-2-3696-2620-9;82.21;5
Le Couloir de tous les mépris;Lina Bourgeois;2013;739-6-9625-5154-0;46.35;7
Maria Stuart;Monique Frisch;2005;387-5-0192-1319-4;54.91;9
La Promise du voyeur;Dr Alicia Morel;2015;727-8-1643-4624-4;43.37;0
Clouds of Witness;Everette Cormier;2013;878-1-4411-5506-5;25.69;9
La Promise du voyeur;Lina Guyot;2004;268-2-6085-8945-2;57.89;3
Der Zauberberg;Juliane Mathes;2009;697-9-6016-9467-0;84.84;3
Pourquoi je mens ?;Mlle Rayan Duval;1963;904-6-1022-2968-2;64.07;9
Der grüne Heinrich;Laurens zu Schmitt;2016;474-3-8187-7268-7;29.40;3
La Peau des savants;Clémence Perez;1992;718-7-5261-4205-8;49.53;6
Pale Kings and Princes;Dr. Yasmin Wolff;2009;747-7-5964-6057-7;65.83;9
L'Odyssée invisible;Adrien Fournier;2014;491-6-7371-6406-7;81.52;7
Die Marquise von O...;Ronja Ehm;1978;975-3-5958-7124-6;95.76;6
La progéniture du mal;Mlle Lucie Barre;2009;262-6-3399-6224-5;30.62;2
Winnetou;Fatima Graf;1965;989-6-4027-6256-5;81.39;3
Le Désir des femmes fortes;Schneider Lina;2000;460-6-5592-2001-6;04.82;5
No Highway;Macie Kunde;1958;441-6-6552-0490-9;61.10;4
La Soumission comme passion;Mme Elisa Simon;1941;770-5-9212-0157-9;63.71;4
Siddhartha;Bianka Kofferschlager;1988;302-2-7575-3521-7;41.01;3
Le Couloir de tous les mépris;Dr Thomas Hubert;2005;415-3-5258-1206-1;65.29;0
Unterm Rad;Dr. Ruben Rüdiger;2008;827-3-5792-0594-2;90.77;9
La Peau des savants;Meyer Gabriel;1992;280-5-9918-4896-6;00.14;4
Down to a Sunless Sea;Arden Moore;1940;319-7-1344-0595-3;09.79;0
L'Odeur du sanglier;M. Rayan Michel;1998;762-5-4789-0335-4;37.36;7
Das kalte Herz;Kaja Venghaus;1943;379-9-2020-1726-3;88.68;9
La Discipline des orphelins;Roussel Benjamin;1987;415-0-4550-7493-0;46.80;7
Lenz;Fr. Finnja Pohle;2013;092-8-1333-0022-3;93.47;4
La progéniture du mal;Lefevre Louis;1966;682-8-3655-0766-9;81.22;3
The Yellow Meads of Asphodel;Jorge Ebert;1989;321-3-8061-6729-9;96.73;5
La Discipline des orphelins;Durand Paul;1954;738-2-4782-1123-2;79.82;5
Aus dem Leben eines Taugenichts;Gräfin Lara zu Schley;1985;901-0-0513-4089-6;00.96;3
Le Désir des femmes fortes;Prof Nathan Guerin;1945;269-2-3827-7412-0;14.63;1
Andorra;Michael Wierig;2009;344-1-6382-0265-8;65.07;2
L'Odyssée invisible;Marchand Charlotte;2018;300-8-9245-4204-9;18.88;6
It's a Battlefield;Dakota Ryan;2011;459-1-6886-8748-2;58.81;9
L'Odyssée invisible;Maeva Carre;2018;106-5-7031-0123-8;98.93;6
Ende einer Dienstfahrt;Nelly Heist;1997;309-8-0234-6320-1;22.86;7
La Promise du voyeur;Simon Manon;2002;128-8-6802-9836-3;67.04;3
Winnetou;Nikolas von Lenzen;1960;711-6-8263-1806-1;55.62;1
La Soumission comme passion;Gauthier Maëlle;1953;714-1-9903-8666-7;37.10;9
I Sing the Body Electric;Callie Rice;1957;837-5-3531-1254-6;56.71;5
L'Odeur du sanglier;Francois Adam;1982;080-6-9134-6524-3;47.09;1
Woyzeck;Dina Stengel;1982;154-8-7176-0894-9;91.10;0
La Discipline des orphelins;Maxence Roche;2011;092-1-9657-9014-7;14.05;6
Sansibar oder der letzte Grund;Calvin zu Horna;2008;140-9-3893-8517-2;71.38;2
La Peau des savants;Maxence Duval;2013;836-7-5091-2192-5;72.35;7
Blithe Spirit;Casandra Price;1949;013-3-1649-8476-0;59.45;0
La Soumission comme passion;Paul Clémence;2011;242-5-1674-6336-2;44.55;0
Der Zauberberg;Julika zu Frauendorf;1967;060-1-6008-6345-0;14.94;2
Le Désir des femmes fortes;Dr Hugo Roche;2016;341-1-6016-4739-9;76.34;2
Faust, Part I;Marleen Heinig;2002;376-9-4206-6496-4;32.05;0
La Promise du voyeur;Jeanne Renault;2006;472-3-7728-5334-3;61.11;2
Look Homeward, Angel;Austen Pouros III;1960;824-8-3378-6284-5;95.36;2
La progéniture du mal;Paris Victor;1947;399-5-9694-0737-6;50.64;6
Eiche und Angora;Lisanne Northoff;2008;118-2-8919-7743-0;79.46;4
La Peau des savants;Adam Manon;2008;675-4-3034-8376-7;58.40;8
Cleopatra;Freiherr Eddy Kemper;2005;073-3-2451-0592-2;55.64;4
L'Odeur du sanglier;Jean Mathéo;2007;180-4-0995-4450-3;59.14;7
This Lime Tree Bower;Otto McCullough;2003;463-6-0330-1482-6;67.09;4
L'Odyssée invisible;Julie Leroux;2010;582-5-1693-6271-0;95.58;2
Die Rote;Gräfin Emely von der Lenfers;1981;490-8-3946-1311-2;91.72;2
L'Odyssée invisible;Maillard Sarah;1984;886-3-3008-5847-4;45.48;1
Romulus der Große;Ferdinand Bichler;1963;205-1-3306-5131-5;18.97;0
La Peau des savants;Juliette Vasseur;2005;208-1-0134-4552-4;34.51;7
The Widening Gyre;Miller Herzog;1948;259-0-4309-0240-5;21.72;7
Le Désir des femmes fortes;Meunier Julien;2009;384-7-9107-6012-9;78.51;0
Fabian;Tessa vom Krebs;2017;378-1-5670-8349-1;46.78;0
La progéniture du mal;Rayan Guillot;2011;742-6-1876-8207-2;52.22;4
Die unendliche Geschichte;Alan von Orth;2013;477-2-4878-2603-8;85.11;9
Le Siècle de la rue voisine;Maëlys Carre;2019;303-2-0191-8178-5;81.85;5
The House of Mirth;Favian Bauch I;2010;385-4-8316-6528-5;95.18;4
Le Désir des femmes fortes;Jean Célia;2013;275-1-5718-1411-8;53.31;5
Der Tor und der Tod;Cheyenne Gotz;2016;412-6-9869-6393-5;09.71;9
La Peau des savants;Marie Adrien;2005;674-7-2970-0775-3;53.59;6
Hyperion oder der Eremit in Griechenland;Prof. Dr. Dr. Lio Jarets;2001;497-4-1240-3850-1;27.87;4
La Soumission comme passion;Alexis Denis;2019;975-8-8565-4156-7;42.71;6
I Know Why the Caged Bird Sings;Ms. Amie Schuppe;2010;852-3-0325-5003-5;02.32;1
L'Odyssée invisible;Lisa Mercier;1992;162-9-5411-4282-4;89.99;8
Das steinerne Herz;Graf Marlo Filipowski;1962;741-5-0195-9145-5;93.54;8
L'Odeur du sanglier;Prof Clémence Bertrand;2013;946-0-9184-3611-6;31.43;8
Die Verwandlung/Erstes Leid;Alexandra Hauke;2010;591-8-0562-4156-1;54.64;8
Le Couloir de tous les mépris;Laurent Pauline;1961;148-6-6835-1399-2;70.58;9
Behold the Man;Mrs. Mckenna Larson;1962;443-7-2351-5728-4;35.80;5
La Peau des savants;Martin Adrien;1985;490-2-6081-9169-8;42.04;4
Winnetou II;Malte Kölotzei;2016;747-1-8218-9434-6;92.99;8
Pourquoi je mens ?;Mael Muller;2017;730-3-2104-0927-7;04.64;7
Billiard um halbzehn;Amira Tischmann;2011;785-2-0882-2960-2;45.93;2
Pourquoi je mens ?;Moulin Mael;2015;376-5-5827-5770-0;44.59;0
A Swiftly Tilting Planet;Ford Hoeger;1979;785-3-8895-1327-9;04.50;5
La Discipline des orphelins;Léa Picard;2008;619-7-9526-0246-8;60.38;9
Der Brief des Lord Chandos;Dipl.-Ing. Marla Rossler;2008;828-7-7965-3955-1;40.49;6
La Discipline des orphelins;Thomas Fleury;2007;324-3-7129-4089-9;64.86;3
Die neuen Leiden des jungen Werthers;Nancy Rodehau;2012;458-0-1292-3246-9;42.17;4
L'Odeur du sanglier;Chevalier Lou;1962;737-1-5279-7144-7;42.60;1
Françoise Sagan;Sandy Conroy;1976;468-0-7628-5112-7;85.69;1
Pourquoi je mens ?;Dr Emilie Marchal;2005;212-6-1903-4064-9;52.97;9
Deutschland. Ein Wintermärchen;Carina Rücker;2002;277-8-9153-9629-2;27.00;9
La Discipline des orphelins;Mattéo Moulin;2016;956-2-7336-9196-3;75.94;0
Sterbender Cato;Said Güldemeister;1961;713-9-4734-2819-7;53.77;2
La progéniture du mal;Rolland Charlotte;1993;357-7-7864-4978-5;20.20;5
Consider Phlebas;Miss Deion Hand;1961;534-4-1408-6491-6;83.08;3
Le Couloir de tous les mépris;Mathéo Fontaine;2017;949-6-5219-4653-9;96.39;7
Deutschland. Ein Wintermärchen;Mira Schacht;1943;856-3-1919-2554-5;02.10;1
La Promise du voyeur;Mme Alice Lemoine;2004;541-7-3184-8804-8;05.54;9
Winnetou II;Baron Matthis zu Werle;1978;328-8-2965-7497-6;78.68;8
La Peau des savants;Denis Romane;2006;569-3-8903-9683-6;59.50;0
Tirra Lirra by the River;Doyle Reilly PhD;1956;672-0-2504-1015-3;56.24;0
La Soumission comme passion;Dr Alexandre Clement;1978;679-1-7912-4581-2;53.58;2
Der Hauptmann von Köpenick;Felix Markowski;2000;481-9-2145-5205-8;46.44;3
Le Désir des femmes fortes;M. Adam Rousseau;1965;542-5-4067-1063-7;76.77;0
Eiche und Angora;Baron Theo Freigang;2012;979-1-9418-1157-2;89.18;2
La Soumission comme passion;Célia Roche;2015;712-5-3582-9941-8;78.16;3
A Swiftly Tilting Planet;Ms. Krystal Cronin;2011;634-7-8132-6553-5;07.14;7
Le Siècle de la rue voisine;M. Julien Nguyen;2013;966-0-0107-7653-6;17.12;9
Der gute Mensch von Sezuan;Freiherr Kerem Lack;2002;215-7-9355-2681-2;73.38;3
La Soumission comme passion;Morin Mohamed;2016;735-1-9103-6088-8;49.05;7
Faserland;Freiherr Anton zu Plank;2000;513-2-3194-1333-3;30.29;6
La progéniture du mal;Dr Ambre Julien;1994;143-0-3860-1443-9;82.88;6
The House of Mirth;Marcos Goodwin;1973;043-1-0096-4454-7;48.60;1
Pourquoi je mens ?;Mme Ambre Arnaud;1957;467-5-2575-3874-7;77.10;7
Dantons Tod;Mathis Florczak;1942;928-1-7898-8362-8;68.50;6
La Peau des savants;M. Jeanne Francois;2012;029-0-2827-7765-2;77.16;3
Tauben im Gras;Katarina Jamrozy;1948;915-9-8126-9515-7;67.35;2
La Soumission comme passion;Huet Nathan;2008;124-6-9743-4509-2;70.80;8
The Doors of Perception;Abdullah DuBuque;2006;585-3-5623-6636-3;24.30;0
La progéniture du mal;Sarah Noel;1949;007-1-1638-4279-6;64.79;8
Die Blechtrommel;Baron Adelina von der Kobs;2000;545-7-4533-3522-2;06.08;9
L'Odyssée invisible;Dumas Rayan;1998;397-7-5436-7085-1;53.44;9
Homo faber;Saphira Rödiger;1981;268-0-3123-7080-8;66.20;1
La Peau des savants;Axel Guyot;1993;878-9-0187-2607-4;46.91;3
The Proper Study;Ms. Esther Moore;1979;768-5-4152-9053-3;37.75;6
La Discipline des orphelins;Mlle Maeva Royer;2007;958-8-8727-5918-7;26.30;7
Ganz unten;Graf Lotta Baseda;2017;150-0-0629-4451-3;45.28;0
La Soumission comme passion;Maeva Simon;2013;131-5-9262-0904-7;55.63;0
Panter, Tiger & Co.;William Winter;2003;607-0-8404-3168-3;34.82;6
L'Odeur du sanglier;M. Mohamed Dupuis;1960;360-7-0386-4957-0;31.13;6
Time To Murder And Create;Demarco Stokes;1944;404-5-0628-0109-9;64.73;6
La Soumission comme passion;Blanchard Paul;2018;604-6-1295-9965-8;88.79;6
Die Leute von Seldwyla;Carsten Urbaniak;1967;310-3-9762-0804-7;01.17;9
Le Siècle de la rue voisine;Mattéo Bertrand;2001;014-1-2130-1358-2;33.11;3
Die verlorene Ehre der Katharina Blum;Josie Dahmen;2000;122-1-4749-2010-5;21.69;9
La Discipline des orphelins;Lina Marie;1980;976-1-9312-2181-0;84.00;8
Of Mice and Men;Everette Jacobi Sr.;1978;650-7-1068-7730-9;63.78;1
Le Couloir de tous les mépris;M. Pierre Charpentier;1966;749-9-5973-4794-0;51.34;1
Das Boot;Kilian Michel;2009;367-2-1104-6217-0;47.90;8
La progéniture du mal;Maëlys Gautier;2012;377-6-6161-8384-5;53.26;9
Der abenteuerliche Simplicissimus;Gräfin Angela Bartels;2000;535-4-6225-1151-1;28.58;0
La progéniture du mal;Bernard Yanis;2019;526-0-7959-3571-1;63.59;8
The Parliament of Man;Skyla Adams DDS;1999;201-6-1031-0469-6;63.02;4
La Soumission comme passion;M. Maeva Lecomte;1960;086-6-1305-9800-8;79.33;2
Ansichten Eines Clowns;Baronin Jule vom Brömme;2011;875-5-5872-6622-8;13.14;7
La Soumission comme passion;Julien Moulin;2015;068-0-6102-2651-6;35.62;5
Deutschland. Ein Wintermärchen;Florian Poschmann;1962;841-3-5296-1605-5;59.36;9
La Discipline des orphelins;Julien Colin;2015;064-7-3968-8781-9;97.85;2
The Wings of the Dove;Novella Rau;1999;267-7-7079-9268-2;43.16;8
La Discipline des orphelins;Hugo Riviere;2018;165-3-4111-3585-2;15.01;6
Deutschland. Ein Wintermärchen;Leandro Fleischer;1955;662-9-4237-4471-0;39.36;3
Le Désir des femmes fortes;Alicia Faure;2015;292-8-2012-1889-9;95.34;0
Der Steppenwolf;Freiherr Ada Weimer;1993;086-3-6889-8810-2;03.09;6
L'Odeur du sanglier;Vidal Julien;1973;724-4-4947-8897-6;68.26;3
Eyeless in Gaza;Adriel Wehner;2011;842-2-1305-5852-8;73.92;2
La Peau des savants;Noémie Dubois;2016;798-2-2797-3459-7;85.86;6
Sansibar oder der letzte Grund;Carlo Tonat;1998;939-9-5980-5904-0;00.17;5
La Peau des savants;Gonzalez Louna;2007;003-4-7976-0558-2;68.77;0
Der Zauberberg;Melina Feld;2009;384-5-3582-1059-3;01.52;3
L'Odyssée invisible;Renard Alexis;1951;241-1-6891-2164-1;57.53;2
Fear and Trembling;Baby Watsica;2006;973-7-5142-7011-3;55.86;8
L'Odyssée invisible;Aubert Clément;1984;962-5-3275-7160-1;02.60;5
Die Verwandlung/Erstes Leid;Eva Heberstreit;2018;848-2-5455-3117-1;64.73;3
La Discipline des orphelins;Dr Maëlle Simon;1999;029-3-9249-2622-9;17.80;4
Helden wie wir;Mia Graf;1950;500-9-7881-0216-6;53.64;8
Le Désir des femmes fortes;Charlotte Olivier;2007;271-0-0206-1346-3;81.99;4
Arms and the Man;Mr. Christ Jacobs;2019;975-8-3336-7029-7;96.10;1
La Discipline des orphelins;Alexandre Lemaire;2012;392-2-9342-7015-0;73.36;1
Die Waffen nieder!;Freiherr Melvin Koubaa;2015;479-5-9187-6533-7;88.58;4
La Soumission comme passion;Dr Chloé Colin;2013;611-2-4281-8709-9;95.94;7
Götz von Berlichingen;Celine von Geyer;2007;359-3-1758-2161-3;84.50;9
L'Odyssée invisible;M. Alice Remy;1974;454-5-7281-9065-3;38.94;0
East of Eden;Payton O'Conner;2003;847-0-8810-5732-8;35.36;1
La progéniture du mal;Andre Zoe;2011;212-1-8789-5315-4;15.80;2
Das steinerne Herz;Hr. Sandra Kaczmarek;1946;113-2-2699-0561-2;09.73;3
La Discipline des orphelins;Hugo Leclerc;1966;978-7-9167-8140-2;73.37;5
Die Rote;Aleyna Zwiener;1968;487-1-5004-4302-6;17.28;6
La Soumission comme passion;Mme Maëlle Renard;2011;609-8-2659-3087-6;73.33;7
Cabbages and Kings;Wiley Carter;2005;269-8-6741-5089-3;64.04;4
Le Désir des femmes fortes;Mlle Quentin Thomas;1991;686-9-3035-3832-8;01.43;6
Frühlings Erwachen;Dipl.-Ing. Nikita Hildebrand;2019;073-1-1748-1739-1;16.16;1
La Promise du voyeur;Tom Duval;1991;692-8-6772-7239-8;60.68;1
Der Vulkan;Collien Erdmann;2015;484-0-9420-4913-2;01.47;1
La Peau des savants;Renault Léa;1998;456-2-2087-2039-3;27.36;6
All Passion Spent;Louvenia Rodriguez;1959;011-4-3588-2890-6;93.06;0
La progéniture du mal;Mme Clara Lefebvre;2009;459-0-7629-1312-9;73.26;8
Die Weber;Alia zu Möhsner;1981;514-4-3817-9431-9;50.74;2
Pourquoi je mens ?;Brun Valentin;2011;082-9-0131-6935-7;79.43;2
Unterhaltungen deutscher Ausgewanderten;Alana vom Grothkopp;1982;849-7-0353-3957-8;77.78;3
La progéniture du mal;Vincent Elisa;1989;460-8-9889-8181-5;38.30;3
The Way of All Flesh;Ken Romaguera Jr.;2012;705-2-7937-0011-0;36.11;1
Le Désir des femmes fortes;Prof Clément Legrand;1942;444-1-3058-1071-5;43.31;4
Der Stellvertreter;Eva von Schildhauer;1959;956-4-2869-5871-5;30.72;1
La Promise du voyeur;Clémence Brunet;2016;505-9-7839-4963-7;39.57;9
Der Prozess;Freiherrin Lenn zu Knoblich;2016;833-3-0260-5297-0;07.75;0
La Peau des savants;Blanchard Lucie;1991;836-6-9764-4866-5;54.68;6
Fear and Trembling;Laurel Will;2000;167-2-1782-4462-1;06.85;2
Le Désir des femmes fortes;Célia Morel;2010;841-6-9766-9370-0;01.29;1
Die Räuber;Eddy Kähler;2004;376-8-1563-0273-8;55.92;7
La progéniture du mal;Eva Rodriguez;2011;954-0-1790-8365-2;91.84;6
Hyperion oder der Eremit in Griechenland;Jasper zu Giehl;2014;998-1-4771-6057-6;61.61;4
L'Odyssée invisible;Lefevre Justine;2009;519-6-0842-7472-4;88.26;5
Look Homeward, Angel;Mr. Ryleigh Littel;1971;280-9-4698-6757-7;05.79;0
Le Siècle de la rue voisine;M. Gabriel Petit;1989;575-5-3146-1780-7;98.59;1
Reigen;Lennard Nolte;2009;256-3-9205-5651-7;60.52;9
La Soumission comme passion;Pons Thomas;1948;020-9-2998-4326-1;57.00;8
Haus ohne Hüter;Freiherrin Joe von der Busse;2014;776-7-4329-8354-6;11.40;2
L'Odyssée invisible;Raphaël Bourgeois;2001;604-7-9891-6055-5;50.24;8
Eyeless in Gaza;Austyn Metz;2019;739-2-2566-5516-2;44.10;8
L'Odeur du sanglier;Gautier Mathis;1995;920-3-3904-3242-8;53.95;8
Winnetou II;Fr. Leif Bahl;2005;316-6-2313-5618-1;42.08;1
L'Odeur du sanglier;Mélissa Marchand;2019;430-3-9590-4327-9;08.58;8
Traumnovelle/Die Braut;Lilia Baarck;1979;369-7-7243-9007-0;86.44;7
La Discipline des orphelins;Sanchez Noa;1987;756-5-7918-7610-1;12.02;6
The Little Foxes;Muhammad Leuschke;2010;498-5-7136-8413-3;50.37;8
La progéniture du mal;Maëlys Renaud;2006;762-3-9526-9059-0;58.27;1
Der grüne Heinrich;Freiherrin Helena Landmann;1996;663-4-4430-4114-5;89.23;3
Pourquoi je mens ?;Michel Baptiste;2006;476-6-6243-0908-3;30.92;4
Der arme Spielmann;Levke Tepper;1988;229-3-0682-7149-1;26.05;7
La Promise du voyeur;Marie Elisa;2017;120-9-8273-1178-9;99.54;9
Recalled to Life;Easton O'Keefe;2012;115-8-7183-2897-5;94.72;7
La progéniture du mal;Juliette Bertrand;1994;712-8-4422-4111-5;83.65;6
Unterhaltungen deutscher Ausgewanderten;Lewis Bosler;2017;340-6-2791-2054-3;82.17;6
La progéniture du mal;Dr Clara Marchal;2006;660-4-6251-3823-4;76.23;1
Vor Sonnenaufgang;Prof. Dr. Louise Fischer;1988;538-3-0401-2854-0;60.92;8
Le Couloir de tous les mépris;Marty Jade;1940;618-8-2498-5704-1;80.40;6
Now Sleeps the Crimson Petal;Lillie Hodkiewicz;2014;061-9-6082-3206-5;90.90;0
Pourquoi je mens ?;Mlle Mohamed Baron;2005;244-8-4575-9463-3;43.08;7
Ganz unten;Mio Hehl;1997;214-3-7791-1732-9;50.90;4
La Discipline des orphelins;Blanchard Enzo;1993;127-8-6783-4336-0;33.46;7
Lieutenant Gustl;John Karsten;2003;099-7-6481-9666-3;23.91;0
L'Odyssée invisible;Jacquet Maëlle;2013;295-0-0688-4126-3;88.22;2
Waiting for the Barbarians;Glenna Ullrich;2000;132-1-3696-5621-7;32.94;2
L'Odeur du sanglier;Mattéo Petit;2013;134-2-7142-1614-5;96.04;6
Narziß und Goldmund;Dr. Marleen Wölpert;1987;804-7-3879-1277-4;09.70;3
La Soumission comme passion;Moulin Théo;2003;388-1-9172-9523-9;63.82;0
Jakob der Lügner;Claas Waschbüsch;1981;460-2-4985-6619-3;38.41;2
La progéniture du mal;Dr Zoe Roche;1969;040-1-0037-9131-7;62.94;0
O Pioneers!;Armani Skiles;1975;512-9-4322-5506-1;01.27;9
La Soumission comme passion;Pauline Gaillard;2019;449-4-3906-2781-4;24.84;5
Winnetou;Freiherr Edgar zu Lakomy;1993;645-8-9220-2640-5;66.89;6
Le Siècle de la rue voisine;Lina Remy;1960;556-1-0590-1744-0;34.19;2
Narziß und Goldmund;Freiherrin Sandra Koster;1944;861-7-3883-6824-8;20.25;6
Le Siècle de la rue voisine;Laine Rayan;2001;470-3-8331-2251-0;14.01;3
Eyeless in Gaza;Myrtle Lehner;1995;664-4-9123-5353-7;67.36;7
La Promise du voyeur;Clément Michel;2017;835-8-5024-7823-7;55.31;6
Das Schiff Esperanza;Prof. Dr. Theodor Schlicht;2014;093-5-1256-6874-1;41.57;7
La progéniture du mal;Lola Julien;2015;909-8-4452-8938-3;83.63;4
Narziss und Goldmund;Freiherr Ariane von der Wünsche;2001;628-9-7674-0427-2;53.73;8
La Soumission comme passion;Sarah Bourgeois;1974;709-5-0784-1288-2;72.82;2
Death Be Not Proud;Alyson Hahn;2004;910-1-7632-9742-8;90.84;6
L'Odeur du sanglier;Prof Arthur Petit;2016;954-0-8335-1048-2;15.89;2
Maria Magdalene;Eric Bauermeister;1974;164-1-8829-9800-1;17.86;4
Pourquoi je mens ?;Dupont Anaïs;1945;439-4-1012-6729-7;74.19;2
Die Verwandlung/Erstes Leid;Alex Hardy;1971;882-7-0256-8766-0;18.29;1
L'Odeur du sanglier;Garnier Emilie;1949;971-5-8434-3451-3;60.45;9
Rosemary Sutcliff;Mallie Kilback;1991;845-3-1175-0993-2;96.73;8
Le Couloir de tous les mépris;Giraud Mathis;2011;569-8-7803-4019-2;89.66;5
Der Richter und sein Henker;Joline Schmalzle;1971;337-1-7468-1169-1;38.90;1
La progéniture du mal;Ines Moreau;1957;924-7-2808-0829-1;70.81;3
Winnetou II;Gräfin Jette Schnürer;2000;840-2-9770-4217-2;38.78;8
La Discipline des orphelins;Benjamin Guerin;1998;163-9-4142-6406-8;59.68;2
Tender Is the Night;Dawson Buckridge;1981;244-5-8228-8920-8;36.62;3
La Promise du voyeur;Victor Remy;1993;355-8-1175-8439-6;69.06;8
Heidi;Xaver Ritter;2018;848-9-3639-7868-8;04.36;4
Le Désir des femmes fortes;Prof Lina Picard;2016;371-2-9948-0035-2;36.90;4
Das Boot;Amanda Hadfield;1963;466-2-4186-8426-7;95.11;9
L'Odeur du sanglier;Joly Evan;2014;958-9-4694-9549-6;75.81;6
The Line of Beauty;Melyssa Stiedemann;1982;561-3-6934-1032-7;43.22;3
La progéniture du mal;Mlle Manon Thomas;2014;798-0-1481-0017-2;84.55;5
Der Untertan;Gräfin Vivian Kinzy;2014;286-3-3477-0135-3;11.08;3
L'Odyssée invisible;Mlle Mohamed Brun;1948;995-9-7591-8611-3;31.06;7
Das Schiff Esperanza;Dipl.-Ing. Peter Kuske;1982;020-8-3943-0863-6;93.46;1
La Soumission comme passion;M. Mael Marchand;2008;541-2-6958-3582-5;37.08;5
Dying of the Light;Elena Littel;2008;820-1-4355-6447-3;96.62;6
Pourquoi je mens ?;Mme Lola Martin;2009;273-9-1750-5204-3;94.84;9
Der veruntreute Himmel;Medina Grosskopf;1971;114-7-3013-0790-1;69.47;7
La Promise du voyeur;Axel Gonzalez;1947;165-5-5489-9887-8;81.17;2
Das Versprechen;Gräfin Karim von Anggreny;1980;401-2-7283-7192-7;05.34;0
La Soumission comme passion;Bernard Kylian;2012;283-4-5805-8608-1;28.96;6
Antic Hay;Vernon Hackett;2002;293-6-3997-0707-5;36.56;2
L'Odeur du sanglier;Baron Emilie;2015;589-0-9857-7073-1;18.78;6
Damals war es Friedrich;Ahmad Kolokas;1997;292-2-0621-4621-7;02.01;2
L'Odyssée invisible;Nicolas Renaud;2018;525-1-0191-3541-2;92.33;5
Maria Stuart;Ahmet Mulrain;1976;032-8-5139-3191-4;66.99;0
La Promise du voyeur;Chloé Barre;1969;556-8-6217-3529-4;60.20;3
Little Hands Clapping;Erna Renner Jr.;2012;971-4-0965-8587-7;05.16;7
L'Odeur du sanglier;Lena Leclerc;1982;898-8-9246-7040-1;85.24;0
Jedermann;Lenya Schnieder;2019;310-3-1975-6991-1;23.17;3
La Discipline des orphelins;Julien Sacha;2014;274-1-7248-2993-2;67.59;9
Sterbender Cato;Damien Bork;1971;408-2-5319-9888-3;64.44;8
L'Odeur du sanglier;M. Quentin Royer;1965;199-8-3076-9636-1;55.90;7
Now Sleeps the Crimson Petal;Dr. Brigitte Terry;1963;871-7-8484-2165-7;44.03;0
L'Odyssée invisible;Dr Ambre Charles;1990;295-8-9169-2499-1;02.81;3
Sterbender Cato;Yannik vom Cornelsen;2009;826-8-2898-5291-6;90.02;0
La Discipline des orphelins;Yanis Meyer;2007;725-7-4543-4715-4;28.35;9
Die Rote;Ylvi Isekenmeier;1987;807-4-6770-8632-4;22.39;4
La Promise du voyeur;Dr Romain Olivier;2000;325-6-8677-7902-4;24.50;5
Jesting Pilate;Alexandrine Osinski;2001;435-5-5482-2874-4;76.53;7
Pourquoi je mens ?;Dr Louise Lucas;2002;766-7-7166-5517-9;48.47;6
Das Marmorbild;Lotta von Bringmann;1964;358-4-8442-2597-9;63.04;6
La Peau des savants;Mlle Sacha Simon;1952;975-5-6762-9323-1;97.41;7
Das Parfum;Hr. Keanu Mathies;2018;381-9-4618-4953-4;52.09;0
Le Désir des femmes fortes;Mlle Ethan Marchand;2003;534-8-9854-9744-2;11.74;5
