title;author;publicationyear;isbn;europrice;stock
Le Couloir de tous les mépris;Fournier Victor;1989;908-2-9196-1936-3;93.39;6
Die Verwandlung/Erstes Leid;Prof. Dr. Dr. Bela Galander;1988;358-3-5193-2666-9;99.70;6
La Discipline des orphelins;Zoe Cousin;1948;048-6-4759-0636-4;91.97;6
Catharina von Georgien;Teo Sammert;1983;782-7-0727-0275-1;68.31;0
Le Siècle de la rue voisine;Gauthier Mathis;2011;311-1-7097-8323-8;85.28;0
Surprised by Joy;Ms. Reyes Kuhic;1967;078-4-8028-6262-7;61.95;9
Le Désir des femmes fortes;Vincent Rayan;2014;965-7-0415-6911-4;23.18;3
Fabian;Freiherrin Arda von der Hardy;1995;047-9-7474-8391-2;68.18;6
La Peau des savants;Dupuis Thomas;1971;816-0-0424-6593-3;62.60;5
Effi Briest;Jano Sinnhuber;1984;782-0-1468-8860-7;73.05;9
L'Odeur du sanglier;M. Célia Lemoine;1965;320-4-7334-3774-7;63.76;0
Butter In a Lordly Dish;Mozell Keebler;1999;715-1-7105-4761-2;50.39;0
Pourquoi je mens ?;Lecomte Victor;2019;626-4-4882-0309-6;59.12;8
Das Boot;Graf Dilara Klabuhn;2014;966-9-4189-6887-1;76.67;0
La progéniture du mal;Justine Pierre;2019;133-3-9303-0377-5;43.55;5
Reigen;Pit Grothaus;1951;325-7-8737-2274-4;63.29;9
La Soumission comme passion;Maxime Renaud;1984;025-4-8740-3698-0;51.45;5
This Side of Paradise;Kory Mohr;2017;124-8-6536-2131-3;51.26;6
Le Siècle de la rue voisine;Lena Renaud;1956;805-6-1205-3633-7;84.40;2
Italienische Reise;Ilyas Axmann;2017;564-8-3291-5731-3;62.34;5
La Peau des savants;Dr Romain Olivier;2008;715-7-2219-5336-4;20.78;2
Bekenntnisse des Hochstaplers Felix Krull;Rick Lepthin;2003;295-8-2462-8275-0;93.82;3
L'Odyssée invisible;Hubert Louna;1997;696-8-3695-9452-2;47.86;1
The Torment of Others;Annetta Huels;1959;190-4-1803-5077-3;17.21;5
La Discipline des orphelins;Louise Lopez;2007;377-5-4356-0102-2;69.86;2
Der veruntreute Himmel;Pierre Abramovic;1951;933-0-2603-3799-6;95.38;3
La Promise du voyeur;Ambre Cousin;2002;178-4-0769-2562-8;13.33;3
Cleopatra;Joseph Knetsch;2014;259-7-6783-1196-9;03.23;0
La Discipline des orphelins;Prof Zoe Fontaine;1945;560-4-0612-5376-6;84.93;7
Shall not Perish;Ms. Kennedy Goyette;2007;627-6-6472-4109-0;95.95;7
Pourquoi je mens ?;Prof Louna Robin;1959;556-3-3914-3452-2;32.37;6
Schachnovelle;Jermaine Volk;1951;450-4-2701-1469-9;65.33;0
Le Désir des femmes fortes;Chloé Lefebvre;2000;038-1-2037-6834-8;03.56;4
Der Verdacht;Baronin Cedrik Gierisch;1983;498-3-5685-5306-3;39.19;7
Le Désir des femmes fortes;Fleury Jules;1974;075-5-8270-0911-7;42.60;5
I Know Why the Caged Bird Sings;Monica Batz;1946;591-0-6543-8675-8;07.48;2
L'Odyssée invisible;Mme Théo Giraud;2011;633-4-5753-2562-6;31.83;6
Die neuen Leiden des jungen Werthers;Florian Stahl;2000;202-3-9381-9576-2;02.20;8
Le Siècle de la rue voisine;Mlle Lucas Rolland;1941;116-4-0170-7997-0;88.98;0
Die Räuber;Juan Baumann;2019;879-5-2684-9121-5;46.84;9
La Peau des savants;Mohamed Riviere;2003;212-0-9256-5492-5;76.02;7
Lilies of the Field;Carolanne Cummings;1961;969-6-6640-2156-6;97.33;9
La progéniture du mal;Nicolas Lisa;2000;414-7-7482-5164-8;71.25;8
Winnetou;Samuel Gast;1991;145-1-4370-3007-8;92.07;4
Le Siècle de la rue voisine;Pauline Pierre;2012;385-5-0931-4120-0;47.36;7
Die Rote;Baron Arian Tucholke;1964;639-9-2596-8762-6;79.10;8
L'Odyssée invisible;Dr Adam Roger;1951;052-8-8890-1468-3;65.83;4
Time To Murder And Create;Brando Toy V;2005;490-1-3757-4500-3;30.00;6
L'Odeur du sanglier;Raphaël Leroy;1942;359-0-8523-0649-2;82.19;2
Unterhaltungen deutscher Ausgewanderten;Ayse von der Ewald;1979;275-2-7831-9533-5;68.85;2
La Discipline des orphelins;M. Léa Roux;2004;508-8-9845-7356-5;72.30;7
Faust, Part I;Tim von Geyer;1976;357-7-8661-8784-4;10.64;0
La progéniture du mal;Adrien Caron;2005;847-2-5952-1267-1;79.09;9
A Summer Bird-Cage;Lisette Effertz MD;1981;789-0-1829-8780-9;93.67;3
La Promise du voyeur;Victor Robin;1941;959-0-8659-0493-3;85.01;5
Des Teufels General;Amelie Stöwer;2019;285-6-3909-9337-6;76.11;2
Pourquoi je mens ?;M. Laura Marie;2000;240-6-1461-8080-1;53.83;7
Die verlorene Ehre der Katharina Blum;Livia Friedrich;2018;910-4-1073-4968-3;26.85;1
L'Odeur du sanglier;Prof Jules Henry;1950;355-3-1269-6391-4;14.42;8
The Skull Beneath the Skin;Andy Rutherford;2016;964-5-3043-9376-2;10.86;5
La Discipline des orphelins;Mlle Maxence Sanchez;2002;030-4-3083-2870-0;48.85;8
Mario und der Zauberer;Dipl.-Ing. Willy Stern;1961;910-6-9900-3165-9;62.53;4
Le Couloir de tous les mépris;Robert Mohamed;1999;780-2-4928-4088-3;70.21;8
Vor Sonnenaufgang;Dipl.-Ing. Maira Ney;1952;083-3-5833-0417-9;95.96;0
Pourquoi je mens ?;Jade Lopez;1990;856-2-6467-5416-7;75.35;6
Everything is Illuminated;Javier Keeling;1979;443-4-8637-0616-3;19.62;0
Pourquoi je mens ?;Maeva Marchand;1981;869-7-0213-9047-5;13.29;2
Don Karlos;Graf Diana zu Leiteritz;2000;584-0-7353-7507-4;20.14;6
Le Siècle de la rue voisine;Maeva Moreau;1987;940-3-2942-5765-2;78.59;6
Der geteilte Himmel;Dipl.-Ing. Alexis Krippner;1978;439-6-9538-8730-7;74.34;5
La Soumission comme passion;Meyer Manon;2001;791-2-1910-9079-9;77.71;1
The Heart Is a Lonely Hunter;Mrs. Dashawn Lemke;2007;415-7-1316-6418-0;66.94;0
Le Siècle de la rue voisine;Julien Perrin;2007;684-7-1381-3365-9;96.81;3
Der veruntreute Himmel;Freiherr Kim Weidlich;1950;726-0-3526-6844-2;56.29;4
La Promise du voyeur;Renaud Paul;2010;802-8-2248-6054-6;76.73;6
Effi Briest;Rafael von Jacob;1943;261-9-8238-3499-1;33.62;0
La Peau des savants;Zoe Jean;2010;402-4-1228-2399-9;19.12;1
Tender Is the Night;Milan Hegmann;2016;099-3-2054-4522-9;45.29;4
L'Odyssée invisible;Mlle Noa Morin;2016;615-4-7527-2065-0;09.11;4
Der Schimmelreiter;Matti Howard;1953;424-5-2665-0143-9;91.35;2
La Promise du voyeur;M. Tom Blanc;1957;026-2-7232-4349-3;45.88;8
Der Untertan;Freiherrin Salome zu Brandis;1949;599-1-8098-6895-6;58.95;4
La Soumission comme passion;Paul Fontaine;1997;582-6-1688-6537-5;19.84;5
Beneath the Bleeding;Cordia Hayes;1951;538-1-1718-3486-2;46.62;2
Pourquoi je mens ?;Prof Antoine Brun;1969;318-2-3319-2007-1;05.80;0
Sansibar oder der letzte Grund;Baronin Ariane von Scholz;1999;062-1-7938-1767-0;16.58;0
L'Odyssée invisible;Fontaine Paul;1944;801-9-5605-1566-5;50.46;2
Aus dem Leben eines Taugenichts;Kurt Gerhardt;1960;730-7-5914-7845-8;79.45;2
La Peau des savants;Adam Benoit;1965;413-2-7892-0004-8;24.36;3
Arms and the Man;Geovany Deckow;2005;199-2-5778-2615-8;72.97;1
La Promise du voyeur;Paris Adrien;1988;715-8-2363-3896-0;53.81;3
Das Parfum;Zara Rehwagen;2006;545-6-2305-8208-3;61.76;0
La Peau des savants;Charles Juliette;2008;091-2-9146-1688-7;90.27;9
Mutter Courage und ihre Kinder;Freiherrin Richard von der Leiteritz;2019;600-7-6578-5411-0;55.22;0
La Peau des savants;Moreau Yanis;2000;095-3-5037-3983-5;12.40;0
Fair Stood the Wind for France;Issac Schimmel;2016;339-9-2787-6963-6;05.32;7
L'Odyssée invisible;Dubois Camille;1952;139-9-6725-3550-0;05.81;0
Stolz und Vorurteil;Carmen Tschiers;1989;283-6-7411-7646-1;73.51;1
La Soumission comme passion;Pons Noémie;1992;898-0-3986-7758-2;73.73;9
Der Sandmann;Monique Lakomy;1992;430-7-4840-2108-5;91.78;3
Le Désir des femmes fortes;Moulin Noa;1947;620-4-8571-4510-4;45.83;5
An Instant In The Wind;Ms. Moshe Reynolds;1984;295-7-9464-7770-4;72.74;7
Le Désir des femmes fortes;Mlle Lisa Lacroix;2006;232-0-3747-9576-5;91.87;1
Die Physiker;Karlo Mertens;2004;058-7-3835-1834-9;07.16;1
L'Odeur du sanglier;Paul Thomas;2001;145-2-0917-0623-7;34.16;8
Homo faber;Maike Blank;2003;694-0-8111-3533-2;11.93;8
L'Odyssée invisible;Mathilde Noel;1975;380-3-7559-6835-9;03.39;2
Down to a Sunless Sea;Eulah Schultz;2000;181-0-9559-4468-5;85.01;0
L'Odyssée invisible;Lucas Barbier;2018;761-8-7009-1925-7;84.38;0
Der gute Mensch von Sezuan;Gräfin Justin von Osenberg;2010;134-9-5693-6410-3;30.22;9
Le Couloir de tous les mépris;Elisa Brunet;2004;975-3-7416-4867-8;25.69;5
Haus ohne Hüter;Ylvi Lott;1943;012-8-0062-7783-2;81.33;3
La progéniture du mal;M. Victor Perrin;1941;838-0-7701-0736-4;88.42;6
Ego Dominus Tuus;Jewell Heidenreich;2002;269-0-7968-7868-3;51.23;7
Le Siècle de la rue voisine;Roussel Alexandre;1980;286-7-8784-9320-2;49.62;8
Der eiserne Gustav;Joana Hodea;2009;293-5-5857-9711-2;08.93;0
Pourquoi je mens ?;M. Clara Rey;2005;120-3-2410-7300-6;67.44;2
Die Rote;Prof. Dr. Dr. Nathalie Schmitt;1972;834-0-6478-8404-4;16.52;3
Le Désir des femmes fortes;Mme Raphaël Meyer;1954;202-5-5085-7979-2;97.78;5
Edna O'Brien;Mr. Chelsea Bernhard;1964;808-7-4276-9398-4;72.04;1
Le Couloir de tous les mépris;Yanis Marie;1978;669-2-7788-9575-6;66.62;3
Fabian;Joanna Koczulla;1993;967-7-4532-5488-7;57.31;6
Le Couloir de tous les mépris;Arthur Lacroix;1962;995-6-7934-3605-5;82.96;9
Das kalte Herz;Freiherr Lee vom Gabius;2007;437-0-7014-4520-8;17.20;0
Le Siècle de la rue voisine;Mlle Sacha Laine;1969;431-7-6483-2432-5;14.06;7
The Line of Beauty;Emilie Koss;2004;713-3-7087-9019-9;08.89;5
La Soumission comme passion;M. Julie Dubois;2018;836-9-4941-1671-8;75.86;5
Die Weber;Nelson Lichtl;2002;025-7-2998-5893-4;98.00;7
L'Odeur du sanglier;Théo Henry;1941;638-4-0861-0679-3;02.94;1
Im Westen nichts Neues;Sami Madubuko;1983;657-8-3355-2346-9;39.04;1
Pourquoi je mens ?;Dumont Noah;1980;812-5-2809-2501-4;98.59;3
An Evil Cradling;Stacey Barton Sr.;1970;553-3-3308-9635-9;31.65;8
La Peau des savants;Rayan Jacquet;1945;160-7-1147-2643-6;73.78;2
Berlin Alexanderplatz;Kurt Schwerdtner;1956;416-2-6618-0232-2;13.73;1
La Discipline des orphelins;Prof Antoine Lefevre;2017;713-6-0162-0896-2;18.76;3
Effi Briest;Hugo vom Heuck;1947;706-3-8859-5074-5;67.87;5
La Discipline des orphelins;Muller Paul;2018;220-7-6792-4193-9;44.62;0
The Last Temptation;Charlie Treutel;1956;019-6-8963-6206-6;78.58;9
La progéniture du mal;Alexis Carpentier;2010;518-4-8610-0412-2;50.98;0
Panter, Tiger & Co.;Timothy Ahrens;1989;463-2-6982-3567-2;74.46;9
La Soumission comme passion;Mlle Clémence Renault;2016;103-8-2349-6180-5;43.32;8
Der Hauptmann von Köpenick;Phoebe Többen;1977;176-6-0977-3935-3;50.53;1
L'Odyssée invisible;Axel Andre;2016;216-9-3364-5213-6;08.77;7
Paths of Glory;Kayli Murazik;2013;529-2-0202-0923-6;59.51;1
Le Désir des femmes fortes;Martinez Julie;2010;672-5-5116-7968-4;69.65;5
Unterm Rad;Janina Schäffer;2005;515-6-6045-5482-3;26.72;6
Le Siècle de la rue voisine;Jean Pauline;2018;231-8-2242-1308-8;01.76;2
Der Mann ohne Eigenschaften;Baron Justin Hügel;2017;811-9-8678-6119-5;84.86;9
La Promise du voyeur;Prof Mathis Maillard;2015;224-6-3557-2757-7;15.31;3
Where Angels Fear to Tread;Woodrow Luettgen;1987;621-8-0038-2274-4;30.34;0
Pourquoi je mens ?;Mlle Alicia Leclerc;1971;613-2-2397-6864-6;61.81;6
Der Ausflug der toten Mädchen;Korinna vom Losch;1987;128-3-0788-5526-3;06.05;2
Pourquoi je mens ?;M. Alexandre Blanchard;1974;365-3-3747-8159-2;16.97;1
Eiche und Angora;Levent Wilhelm;2011;234-9-7234-5566-0;56.08;3
Le Siècle de la rue voisine;Thomas Fournier;1957;306-3-2964-5697-9;06.70;8
A Confederacy of Dunces;Caterina Mayer;1956;844-3-2956-5492-5;47.87;3
L'Odyssée invisible;Philippe Mael;2017;833-8-6422-9497-2;44.41;5
Die Dreigroschenoper;Carlo Malucha;1947;589-6-5998-9091-0;90.87;4
L'Odyssée invisible;Mme Julie Noel;1989;698-2-9331-5792-3;09.17;3
Der Tor und der Tod;Lene Effler;1954;537-3-6091-3750-4;06.27;3
La progéniture du mal;Prof Antoine Prevost;2007;424-9-8437-3173-2;56.40;4
All the King's Men;Modesto Conroy;2014;467-4-6145-5889-7;01.04;5
La Discipline des orphelins;Mlle Romane Baron;1990;584-9-5429-8131-7;25.24;7
Die Leiden des jungen Werther;Baronin Henrike Schuldt;1966;150-0-6582-2103-0;98.25;3
Le Désir des femmes fortes;Arthur Philippe;2017;637-8-0623-6231-9;91.20;5
Damals war es Friedrich;Tia Denner;2003;576-9-9256-5486-4;33.78;1
La progéniture du mal;Chevalier Alexis;2001;687-4-1589-2580-2;81.26;0
The Monkey's Raincoat;Hershel Medhurst III;1948;425-2-9077-9263-1;56.59;0
La Discipline des orphelins;Noa Rolland;2014;252-0-3594-0036-9;04.87;3
Damals war es Friedrich;Freiherr Laureen Schnelting;1951;819-9-6255-2604-0;11.71;5
La Promise du voyeur;Maëlys Roger;2018;742-1-9805-5465-2;99.96;6
Die Weber;Melina Tschiers;1990;293-4-6522-3621-3;01.78;6
La Promise du voyeur;Romain Breton;2017;374-5-2857-1032-2;68.14;2
Blithe Spirit;Dr. Zakary Erdman;2009;307-4-3563-7287-5;94.71;3
Pourquoi je mens ?;Sacha Roussel;2001;556-5-4283-6551-8;39.94;8
Heinrich von Ofterdingen;Hr. Stina Vogelgsang;1966;202-5-9606-5849-1;42.74;8
L'Odyssée invisible;Gautier Ambre;1966;490-5-1334-2149-2;93.51;2
Narziss und Goldmund;Baron Josephine zu Büker;1949;015-6-4983-7284-3;37.40;7
Pourquoi je mens ?;Mattéo Laurent;1998;153-2-3578-8413-9;39.35;1
The Moon by Night;Christa Kessler;1996;367-7-8819-5194-4;82.89;3
La Soumission comme passion;Mael Nicolas;2018;482-2-5972-1890-3;44.04;9
Sterbender Cato;Lene von Kowalinski;2006;920-9-2496-5375-7;32.39;9
Le Désir des femmes fortes;Prof Julien Adam;2017;432-2-4526-4193-9;53.15;6
Biedermann und die Brandstifter;Judy Rupprecht;2019;528-0-1591-1154-1;16.69;6
Le Siècle de la rue voisine;Sanchez Ines;1989;079-8-2066-9342-9;04.89;2
The Way Through the Woods;Jarrell Boyer;1962;230-8-4811-4759-8;70.73;0
Le Désir des femmes fortes;M. Carla Dupont;2009;966-8-4031-7204-5;19.69;1
Lenz;Levi Hinrichs;2004;371-9-3299-8741-5;16.69;7
La Promise du voyeur;Bernard Benjamin;2013;853-8-0162-0227-2;82.65;2
Der Prozess;Emmy von Kahlmeyer;2014;620-5-4147-0754-7;99.11;4
La Peau des savants;Masson Benjamin;2017;862-3-4182-3872-3;04.83;3
O Jerusalem!;Helmer Will;1955;959-5-4775-0287-8;42.66;3
La progéniture du mal;Carpentier Julie;1951;557-0-7918-4364-0;23.18;1
Maria Magdalene;Nia Eich;2015;122-2-0623-2225-8;02.90;0
Pourquoi je mens ?;Olivier Quentin;2016;233-4-7379-3966-0;80.88;3
Till Eulenspiegel;Enya Nitzsche;1970;930-5-4437-2691-7;62.47;8
Le Siècle de la rue voisine;Guillot Lilou;2010;844-0-8643-4354-4;24.06;8
Sleep the Brave;Hollis DuBuque;1997;896-5-0439-0276-5;65.03;0
Pourquoi je mens ?;M. Maeva Dumont;2006;679-5-7954-7066-8;65.21;7
Helden wie wir;Joel Rosbach;2014;732-0-0303-4277-1;55.64;0
Le Siècle de la rue voisine;M. Ines Brun;2006;567-0-4732-9637-7;07.55;0
Winnetou;Wibke Rosenauer;2008;066-0-4982-2635-6;56.46;9
La Promise du voyeur;Roussel Mohamed;2006;089-8-4311-3058-0;63.11;9
The Doors of Perception;Alta Eichmann Jr.;1998;798-5-7435-5607-0;62.26;1
L'Odeur du sanglier;Mélissa Giraud;1967;983-3-4173-3096-7;94.13;2
Traumnovelle/Die Braut;Cosima Goebel;1972;768-7-1381-8935-4;06.42;1
La progéniture du mal;Hugo Philippe;1966;385-2-4669-2946-2;81.65;8
Der Stellvertreter;Graf Tjark von der Saile;2019;777-5-5353-3423-1;65.20;0
Le Couloir de tous les mépris;Legrand Julien;1959;724-8-9781-3840-6;53.42;9
Fair Stood the Wind for France;Miss Sonny Barton;2016;735-7-0212-8875-7;28.46;3
La Promise du voyeur;Juliette Bernard;2010;714-3-6584-9176-8;53.36;5
Faust, Part I;Sandro Wenk;2009;770-1-7597-8795-5;90.88;1
L'Odyssée invisible;Sacha Girard;2004;897-6-8953-3682-0;60.63;3
Die Physiker;Enna Ludolf;2013;815-3-4123-4448-6;86.03;4
La Discipline des orphelins;Pierre Lilou;2017;042-2-9539-4563-0;13.25;8
Jacob Have I Loved;Frederic Nicolas;2003;938-2-8574-7897-9;83.88;8
Pourquoi je mens ?;Mlle Mélissa Laurent;2003;062-9-4486-2619-0;21.56;6
Kabale und Liebe;Dipl.-Ing. Nina Schulze;1943;883-9-9953-9869-5;16.80;2
La Promise du voyeur;Mlle Lilou Jacquet;2018;510-6-0173-3810-1;82.43;8
Katz und Maus;Cara Jonas;1995;994-7-5654-5121-9;23.39;4
Pourquoi je mens ?;Olivier Léa;2018;168-1-2761-8916-2;23.52;1
Absalom, Absalom!;Ms. Santos Armstrong;1972;660-5-2446-2943-3;27.96;9
Pourquoi je mens ?;Girard Evan;1954;467-0-5914-8618-3;12.08;2
Reigen;Mats zu Geisler;2008;564-1-6033-2002-9;41.12;0
Le Siècle de la rue voisine;Dr Clara Boyer;1973;075-9-8628-8276-9;64.13;6
Unterhaltungen deutscher Ausgewanderten;Graf Ali Cronjäger;2012;114-0-9941-1991-4;72.90;4
La Promise du voyeur;Carre Clément;2011;956-9-5464-2889-1;68.83;4
Of Mice and Men;Prince Mann;2006;958-7-5873-5674-1;62.93;6
Pourquoi je mens ?;Dr Justine Leclercq;2003;864-9-5627-0643-5;42.61;8
Ende einer Dienstfahrt;Michel Schirmer;2017;207-8-9062-8955-6;20.92;2
La progéniture du mal;Petit Arthur;2011;855-1-8709-4278-2;61.03;3
Damals war es Friedrich;Dr. Vivienne Stifel;2014;225-8-6893-3106-6;37.91;0
La Soumission comme passion;Nathan Martin;2019;222-3-7838-3425-5;41.80;0
Time To Murder And Create;Kylie Yost;2012;009-2-1351-3839-1;50.82;7
La progéniture du mal;Sarah Deschamps;2002;787-2-9735-1031-5;40.34;8
Winnetou;Timothy Koob;1987;025-9-3236-1708-1;33.30;4
Pourquoi je mens ?;Dubois Zoe;2000;851-2-7358-4683-4;15.30;3
Mario und der Zauberer;Marten Hassfeld;1988;784-8-8635-3033-7;30.06;6
Pourquoi je mens ?;Dr Victor Guillot;1978;611-7-2604-9141-8;93.65;2
Of Human Bondage;Eleanore King;1990;051-0-6825-6848-8;62.13;3
La Promise du voyeur;Benjamin Carpentier;1950;653-7-5107-0096-8;96.91;2
Aus dem Leben eines Taugenichts;Baronin Meike zu Hiller;2015;017-7-8466-1809-1;67.92;5
La Promise du voyeur;Dr Manon Guillot;2003;900-7-2469-6157-8;54.37;8
Jahrestage;Baron Finia von Krauel;1953;536-6-1794-3791-7;06.83;4
La progéniture du mal;Dr Jade Riviere;1995;847-5-7435-9616-7;23.36;2
An Instant In The Wind;Earnest Schmidt;1945;497-1-2703-1044-1;26.94;7
Le Couloir de tous les mépris;Adam Philippe;1955;984-0-7051-2014-4;38.94;8
Die Erschiessung des Landesverräters Ernst S.;Neele Balck;2007;922-1-7137-3397-3;32.69;2
Pourquoi je mens ?;Mme Gabriel Durand;2014;955-8-7475-1790-3;14.94;2
Der Stellvertreter;Janna Wassiluk;1959;635-7-5568-8360-6;43.27;6
Le Siècle de la rue voisine;Lena Schneider;2013;247-9-5365-3153-6;80.00;8
Unweaving the Rainbow;Tremayne Cormier;1988;071-4-3769-0939-8;42.71;2
L'Odyssée invisible;Lou Prevost;1942;344-2-7722-7628-2;60.77;1
Wer einmal aus dem Blechnapf frisst;Maryam Hentel;2005;314-5-7093-8505-9;26.78;3
Le Couloir de tous les mépris;Lucas Bonnet;1960;613-8-1611-6472-2;41.80;1
Homo faber;Gräfin Klemens Schwennen;1959;605-9-8043-7409-0;50.33;6
La progéniture du mal;Gonzalez Anaïs;2014;723-1-9033-2288-0;41.97;7
By Grand Central Station I Sat Down and Wept;Cielo Ward;2014;275-3-5398-2051-7;50.10;9
La progéniture du mal;Mme Noa Royer;1971;706-7-6706-8320-1;62.34;6
Andorra;Nico Rapp;2010;313-1-7959-3182-4;73.29;3
Pourquoi je mens ?;Zoe Lefevre;1975;543-5-9204-6045-8;66.02;4
Die Erschiessung des Landesverräters Ernst S.;Sandy von der Hermann;2010;069-5-3400-3336-7;40.15;7
Pourquoi je mens ?;Mme Thomas Bertrand;1959;764-3-9839-2103-9;99.77;0
Behold the Man;Mina Erdman;2009;335-8-8940-4737-5;77.17;5
L'Odyssée invisible;Mlle Victor Lecomte;1983;541-2-4184-8243-7;64.80;4
Der Vorleser;Baronin Catrin von der Schirrmeister;2005;909-3-1491-4445-0;93.71;0
Le Siècle de la rue voisine;Rousseau Manon;1957;406-6-7317-2303-0;98.73;5
Die Erschiessung des Landesverräters Ernst S.;Mia vom Krug;2011;931-3-8171-4110-1;08.71;7
L'Odeur du sanglier;Adrien Riviere;2001;104-8-8706-3758-1;78.99;5
A Farewell to Arms;Dr. Barrett Leannon;2004;593-2-5292-2973-2;90.48;5
Pourquoi je mens ?;Dr Julien Rolland;1962;234-9-3587-2611-9;57.98;3
Die unendliche Geschichte;Sandra Breuer;2019;635-7-3434-0611-1;37.41;5
Le Couloir de tous les mépris;Mme Jeanne Moreau;2019;059-7-3872-9941-6;28.97;1
Cleopatra;Gräfin Bennet zu Büscher;2017;926-1-9173-9307-3;47.14;9
La Soumission comme passion;M. Paul Da silva;2016;756-7-5630-6139-5;44.02;2
The Painted Veil;Melyssa Smitham;1978;778-3-2894-9298-1;14.57;2
La Promise du voyeur;Dr Tom Lecomte;2018;600-6-9443-5083-4;30.45;6
Der Hauptmann von Köpenick;Freiherrin Melissa Leide;1976;522-8-0557-4476-0;46.72;2
Le Désir des femmes fortes;Romane Renaud;2006;531-3-8029-4462-0;78.29;5
Das Versprechen;Paula Krüger;1964;027-4-7984-6998-5;16.65;8
Pourquoi je mens ?;Vasseur Mathis;1962;225-5-6766-5684-4;86.95;6
Tender Is the Night;Nettie Medhurst;1947;003-4-0422-8071-2;28.73;0
La Peau des savants;Clémence Vasseur;2014;957-4-2305-8541-2;77.71;1
Der Ausflug der toten Mädchen;Freiherrin Ansgar Co;1980;478-2-2042-7258-5;14.07;0
Le Désir des femmes fortes;Paul Lopez;1990;256-9-3175-7139-8;14.43;7
Der geteilte Himmel;Dipl.-Ing. Mona Umminger;2000;309-4-2395-7514-1;47.74;8
L'Odeur du sanglier;Baptiste Henry;2001;055-7-5419-6368-1;83.25;5
O Pioneers!;Noelia Gutkowski IV;1998;494-5-2925-8658-1;76.86;3
Pourquoi je mens ?;Valentin Brun;2004;588-7-6973-7546-1;61.44;0
Italienische Reise;Prof. Dr. Dr. Pepe Geyer;1973;003-6-9848-1361-3;30.73;8
La Discipline des orphelins;Prof Yanis Moulin;1988;028-4-0884-1197-5;34.60;4
Des Teufels General;Jacqueline Lorenz;2005;359-5-6770-5171-1;18.16;0
Le Siècle de la rue voisine;Lopez Yanis;1994;870-0-1965-3640-6;80.30;3
In Dubious Battle;Lillie Blanda;2002;293-0-8479-6397-7;52.39;9
Le Couloir de tous les mépris;Prof Julie Dupuy;2005;854-0-0109-2505-1;30.83;7
Jahrestage;Frederik Kahlert;1984;853-5-0612-7275-4;03.24;8
Le Désir des femmes fortes;Dr Clara Mathieu;1968;672-9-2825-0396-7;08.52;7
Der Stechlin;Daniel Gehrke;2006;483-8-0583-9994-3;65.74;5
La progéniture du mal;Sarah Lambert;1987;828-7-1335-9919-4;97.60;1
The Far-Distant Oxus;Abdiel Roberts;1993;084-5-3800-8167-0;16.09;2
La progéniture du mal;Célia Vidal;2003;572-8-6768-4932-8;07.44;0
Götz von Berlichingen;Mathis Orth;1951;676-3-3135-6251-3;25.73;0
La Peau des savants;Huet Marie;2009;166-2-7550-4861-3;72.14;0
Jahrestage;Jette Eleyth;2013;125-9-9174-7280-1;09.91;8
La Soumission comme passion;Mlle Clément Bonnet;2018;104-8-1702-7387-3;86.72;9
Blithe Spirit;Rowan Kunde;1992;773-3-0383-5294-7;73.08;1
L'Odyssée invisible;Collet Justine;1958;392-8-1792-4962-8;49.31;4
Der Sandmann;Lenja vom Stein;2013;909-6-3684-9702-9;40.53;1
Le Désir des femmes fortes;Mlle Lucas Guerin;1968;340-7-3211-7063-5;36.84;2
Die Leute von Seldwyla;Ansgar Esser;1984;690-8-5432-1372-6;02.20;6
L'Odyssée invisible;Arnaud Yanis;2001;035-0-9691-9733-6;92.56;3
Cover Her Face;Ricardo Reinger IV;1974;923-8-8572-6735-9;00.26;0
Le Désir des femmes fortes;Justine Vidal;2009;594-4-2887-0914-3;65.71;2
Der Besuch der alten Dame;Prof. Dr. Davin Kuschewitz;2002;206-5-1576-9820-1;02.06;3
Le Désir des femmes fortes;Huet Clémence;1954;125-3-5530-2636-1;70.22;9
Es geschah im Nachbarhaus;Ismail Thieke;2005;344-1-6659-2038-2;07.72;9
Le Désir des femmes fortes;Roussel Zoe;2001;115-3-2875-4726-1;29.60;9
Postern of Fate;Bethel Bartoletti;2012;774-2-0854-2509-9;91.27;1
La Soumission comme passion;Mlle Mathilde Fournier;1951;887-1-0563-7219-5;89.87;6
Kabale und Liebe;Gräfin Timm von Keiner;2013;998-0-4393-4114-3;20.49;3
Le Couloir de tous les mépris;Ethan Philippe;1994;951-4-0632-5554-1;86.88;1
Winnetou;Baron Antonia von Sailer;1992;606-7-9130-9632-0;62.54;4
L'Odeur du sanglier;Guerin Hugo;1966;483-2-1655-7387-7;80.91;5
Have His Carcase;Haylie Green;1956;694-7-5300-6216-1;88.90;5
L'Odeur du sanglier;Camille Marchal;2003;689-5-3232-9944-8;01.61;8
Die Lehre der Sainte-Victoire;Anneke Winkelmann;2003;864-4-4171-5316-4;68.84;5
Pourquoi je mens ?;Carre Alexis;2003;116-9-4324-4520-5;44.56;7
Katz und Maus;Freiherrin Annabell Fenske;2005;810-0-6565-6067-9;55.80;9
La Peau des savants;Giraud Paul;2006;710-3-4109-6866-9;09.52;4
Ego Dominus Tuus;Sonny Stokes;1976;524-4-1903-0523-8;00.95;6
