title;author;publicationyear;isbn;europrice;stock
Le Couloir de tous les mépris;M. Lina Bonnet;2011;341-4-4070-1368-8;92.16;7
Das kalte Herz;Arwen von der Hold;1981;905-3-8844-6542-7;51.86;4
Le Couloir de tous les mépris;Dr Lena Prevost;2007;197-7-7200-7160-9;48.84;9
I Know Why the Caged Bird Sings;Anjali Considine;1999;818-4-2746-0584-2;72.97;3
Le Siècle de la rue voisine;Hubert Lina;1974;966-9-8794-3850-8;97.44;1
Ansichten Eines Clowns;Janosch Seeger;1979;130-8-0935-9662-8;25.79;1
L'Odeur du sanglier;Eva Garnier;2009;225-8-8934-2246-9;09.37;8
Jahrestage;Janosch Ruch;2006;932-3-2217-3194-9;94.76;2
L'Odeur du sanglier;Dr Clémence Simon;2017;960-4-4880-4011-0;49.44;3
Specimen Days;Stanton Fay MD;1978;846-8-2304-7114-8;05.07;1
Le Siècle de la rue voisine;Alexandre Fontaine;2008;279-1-0926-9688-4;42.76;3
Also sprach Zarathustra;Stephanie Gutowicz;2008;141-5-2116-2997-8;77.97;9
Le Siècle de la rue voisine;Ambre Petit;1983;717-9-5330-9234-7;43.52;7
Mario und der Zauberer;Elly Vontein;2003;635-1-9848-8741-6;18.84;6
La progéniture du mal;Dr Océane Guyot;1968;121-2-7820-8066-8;98.31;4
If I Forget Thee Jerusalem;Leonor Cummings;1964;847-9-3075-0484-3;05.53;9
La Soumission comme passion;Dr Zoe Brun;1996;440-7-0905-2464-3;48.56;3
Ende einer Dienstfahrt;Catrin von Schwirkschlies;1970;839-4-6188-5192-0;94.88;9
L'Odyssée invisible;Collet Mélissa;1956;095-5-8031-2281-2;01.17;6
Im Krebsgang;Graf Emely von der Rodowski;1987;616-8-6927-7500-5;04.14;3
Le Siècle de la rue voisine;Mme Clémence Guyot;1949;890-8-8188-8521-4;70.49;8
The Glory and the Dream;Miss Neal Yundt;1940;283-0-1683-1800-5;77.36;6
La Promise du voyeur;Laura Marchal;1941;838-6-9624-9208-7;30.07;4
Die Box;Onur Lichtenhagen;1997;411-8-1235-9097-2;43.96;5
La Soumission comme passion;Julie Prevost;2005;064-4-6382-6954-7;13.69;1
Die Marquise von O...;Leo Hertel;1997;682-3-5671-9888-6;80.55;5
La Promise du voyeur;Boyer Valentin;1997;556-5-1579-2841-2;31.28;6
Fair Stood the Wind for France;Joel Schroeder;1949;962-1-0798-9681-4;15.36;6
La Soumission comme passion;Picard Romane;1984;625-1-3824-4131-7;95.29;6
Über das Studium der griechischen Poesie;Christoph Rittweg;1998;656-9-5216-1775-3;90.85;1
La progéniture du mal;Adam Pierre;1959;648-2-2327-4337-3;17.68;5
Der Richter und sein Henker;Gräfin Justus von der Mehl;2010;307-6-2750-3964-6;99.06;8
La Peau des savants;Manon Riviere;2013;263-6-5646-7082-8;74.88;5
The Monkey's Raincoat;Mr. Bennie Mayert;1975;383-6-4174-4130-3;23.55;8
La progéniture du mal;Mael Remy;2015;805-1-6209-1915-5;64.95;7
Jakob der Lügner;Emil Siebert;1958;579-4-5442-4220-3;07.84;7
La progéniture du mal;Carpentier Lou;2011;720-0-5887-2688-5;31.23;6
Das Versprechen;Leonidas Kock;2012;269-4-5857-1393-7;00.22;3
La Soumission comme passion;Emilie Dupuy;1958;508-9-6367-7217-2;76.46;5
The Heart Is a Lonely Hunter;Tomasa Lind II;2009;184-7-4782-2830-2;79.29;8
Le Couloir de tous les mépris;Tom Philippe;1984;849-2-5530-3737-3;71.79;0
Stolz und Vorurteil;Ronja Everts;1941;096-5-0253-6871-5;86.98;4
La Soumission comme passion;Marchand Rayan;2014;038-9-9079-0234-5;75.54;1
Der Schimmelreiter;Said von Felke;2012;212-1-0649-7327-1;26.45;7
Le Désir des femmes fortes;M. Paul Fleury;1980;806-1-7800-2340-5;36.40;0
Great Work of Time;Yoshiko Quigley I;2002;413-0-8230-2812-5;43.56;5
La Soumission comme passion;Morel Célia;2011;461-8-1687-7537-1;84.50;6
Jahrestage;Freiherr Anne von Stifel;1990;273-0-4439-0620-8;30.29;5
L'Odyssée invisible;Lucas Poirier;1985;338-5-3949-2171-4;26.50;3
Italienische Reise;Evelin Lobinger;2019;650-4-8573-3468-7;32.76;6
La Promise du voyeur;Dr Emilie Adam;2015;177-7-9413-3064-3;12.49;9
The Glory and the Dream;Delphine Harber;2005;089-8-5492-1551-4;10.41;3
L'Odeur du sanglier;Martinez Enzo;2005;643-6-0798-5236-3;73.39;6
Biedermann und die Brandstifter;Gräfin David Ritschel;1968;964-2-1454-0974-9;04.99;0
La Soumission comme passion;Paul Morel;2002;595-1-0331-2331-3;17.41;0
Die Erschiessung des Landesverräters Ernst S.;Svenja Gerson;1955;900-1-4652-2678-5;70.54;3
Le Siècle de la rue voisine;Dr Ines Dupuy;2006;396-3-9311-9718-8;60.51;4
Look to Windward;Eusebio Tromp MD;2019;832-3-7593-0001-5;48.92;5
Pourquoi je mens ?;Roche Camille;1968;069-6-2124-4055-7;65.23;6
Die Lehre der Sainte-Victoire;Rick vom Hessek;2013;711-4-8273-2394-8;56.86;8
La Soumission comme passion;Mme Kylian Maillard;1986;984-8-0752-6655-8;79.25;0
Der Ausflug der toten Mädchen;Dr. Marc Haupt;2015;074-6-8756-7255-8;56.76;8
L'Odeur du sanglier;Mme Louna Gautier;1965;423-3-5977-7245-4;82.63;4
Number the Stars;Camylle Lemke;2013;680-3-3091-1991-9;51.35;2
L'Odeur du sanglier;Louis Fleury;1966;565-0-1218-4750-9;61.15;6
Der abenteuerliche Simplicissimus;Graf Patrick zu Schima;2012;078-2-7680-7793-3;01.96;3
La Peau des savants;Mael Lucas;2004;207-1-7669-8129-6;26.74;7
Der Augenblick der Liebe;Laurin Kresse;2019;638-7-9209-2050-2;11.42;0
La Promise du voyeur;Mme Louis Andre;1958;655-0-4546-0655-9;19.80;3
The Green Bay Tree;Leila Paucek;1947;238-3-7753-5826-6;05.76;0
Pourquoi je mens ?;Ambre Carpentier;1941;287-1-9000-4091-4;38.00;7
Iphigenie auf Tauris;Brandon Liebold;1999;704-5-9995-6931-9;50.00;6
Pourquoi je mens ?;Mercier Ambre;2019;696-3-9829-3761-8;63.08;4
Tauben im Gras;Fr. Philine Rietmüller;2005;746-5-6026-2679-2;47.93;4
La progéniture du mal;Dr Nicolas Hubert;1946;944-0-8660-4012-1;60.13;2
To Your Scattered Bodies Go;Ramona Padberg V;2007;892-9-0788-2839-9;60.39;8
Le Siècle de la rue voisine;Mme Lucas Renault;2004;272-0-5138-6915-2;97.95;1
Narziß und Goldmund;Lucien Kalinowski;2018;626-4-3765-3857-9;97.78;4
Le Désir des femmes fortes;Mlle Elisa Menard;1982;178-4-0043-4275-5;02.96;0
Der gute Mensch von Sezuan;Robert Krämer;2012;623-0-7735-1212-6;73.09;7
Le Siècle de la rue voisine;Dr Louise Arnaud;1984;074-3-2749-9198-7;70.27;8
It's a Battlefield;Reymundo Quigley;1992;344-4-8003-6224-1;30.10;0
La Soumission comme passion;Leclercq Nathan;2002;623-7-8942-5695-9;47.77;7
Frühlings Erwachen;Prof. Dr. Ahmad Bielert;2001;949-0-1554-8629-9;90.28;9
Le Désir des femmes fortes;Prof Arthur Da silva;2010;715-2-7931-5848-2;20.90;2
Andorra;Freiherrin Jonte zu Bohge;2016;329-6-5061-5219-8;83.42;5
Le Siècle de la rue voisine;Prof Adam Bertrand;2015;260-7-7574-6126-6;38.13;7
For Whom the Bell Tolls;Tyler Rolfson I;1951;023-1-9074-2062-4;61.75;0
L'Odyssée invisible;Prof Marie Vidal;2006;612-0-3592-8512-6;37.29;4
Minna von Barnhelm;Aaliyah von der Gangnus;1940;727-0-3113-9035-7;69.43;5
Le Désir des femmes fortes;Leclercq Léa;1973;922-6-3502-4970-0;47.82;4
Die Waffen nieder!;Freiherr Jenny vom De;1956;395-6-2007-5760-4;59.57;9
La Discipline des orphelins;Mlle Justine Royer;2017;776-1-5883-2975-5;64.32;8
That Good Night;Kennedi Bergnaum;1964;763-7-7371-0688-1;26.44;4
La Promise du voyeur;Mlle Carla Guerin;2018;679-4-4621-6995-6;51.56;4
Der Untertan;Prof. Dr. Lewis Roba;1942;851-6-5188-3330-2;00.69;0
Pourquoi je mens ?;Perrin Lina;2000;281-4-6245-7957-1;94.33;4
Der arme Spielmann;Joris Woytkowska;1994;195-0-7978-4732-6;13.16;8
La Discipline des orphelins;Hubert Rayan;1988;066-3-6530-7079-7;49.16;3
Françoise Sagan;Hortense Wolff;1962;472-7-5066-0500-0;10.70;6
La Discipline des orphelins;Elisa Roche;2010;789-1-0964-3470-0;66.91;3
Der geteilte Himmel;Freiherrin Quentin Ochs;1990;609-9-9261-2066-8;76.42;2
L'Odeur du sanglier;Raphaël Martin;1955;346-4-4452-9627-9;04.63;4
Faserland;Chantal von der Ewald;2002;851-5-4364-0795-4;71.16;0
La Discipline des orphelins;Mme Lisa Arnaud;1990;812-6-9050-0192-7;13.80;3
Number the Stars;Elody Schuster Sr.;2012;473-8-6081-6485-6;17.73;4
La Peau des savants;Mlle Juliette Jacquet;2010;220-9-1529-1688-1;89.09;9
Billiard um halbzehn;Paulina Szendrei;1963;556-7-8825-1726-3;98.05;1
Le Désir des femmes fortes;Riviere Laura;2005;006-7-1061-9043-4;74.87;0
Sterbender Cato;Gräfin Levin Kinzel;1958;446-7-3685-7266-9;85.39;2
La Peau des savants;M. Mathis Masson;1976;102-1-7776-1095-4;46.22;8
Tirra Lirra by the River;Miss Gennaro Corwin;1976;948-0-0144-1083-1;25.36;5
Pourquoi je mens ?;Romane Carre;1976;959-7-2533-8695-2;22.49;2
Die neuen Leiden des jungen Werthers;Freiherrin Louise Urbaniak;2011;874-1-9890-0789-1;67.47;0
L'Odyssée invisible;Martinez Yanis;2005;923-9-0186-1584-5;55.12;6
Der Hauptmann von Köpenick;Adriana zu Schuster;1985;459-2-6689-3824-5;06.38;3
La Peau des savants;Olivier Sarah;1992;544-2-7055-0517-3;35.48;4
I Sing the Body Electric;Skyla Goyette PhD;2011;056-6-1787-6935-5;20.23;9
La Promise du voyeur;Noel Lisa;1945;013-5-3785-3185-9;07.12;8
Romulus der Große;Lotte Harnapp;2013;580-3-5624-4394-4;51.32;9
Le Siècle de la rue voisine;Clara Bernard;1958;258-3-5424-1723-0;34.78;3
Die Leute von Seldwyla;Freiherrin Alisha Daubner;2005;392-5-5721-6380-8;18.04;3
Le Siècle de la rue voisine;M. Louna Julien;2008;652-2-8195-2153-9;36.18;1
A Summer Bird-Cage;Neoma Bernhard;2009;243-7-8799-9168-9;12.85;0
La Soumission comme passion;Tom Nguyen;2012;494-3-1660-3694-3;36.36;9
Unterhaltungen deutscher Ausgewanderten;Freiherr Mona zu Sauer;1946;325-1-4395-3338-4;40.20;1
La progéniture du mal;Prof Louis Jean;1953;638-5-8205-0708-7;42.87;3
Unterm Rad;Freiherrin Koray zu Koleiski;2003;746-4-8672-6906-6;54.78;7
L'Odyssée invisible;Rayan Garcia;2006;965-9-8735-4611-7;53.97;2
Edna O'Brien;Eula Turcotte;2008;945-5-2241-0711-2;08.08;0
L'Odeur du sanglier;Arthur Lopez;1995;090-7-8838-3439-0;81.91;3
Im Westen nichts Neues;Freiherrin Anne von Heuck;1957;521-4-7537-9449-7;91.42;5
L'Odeur du sanglier;Dr Tom Perrin;1971;773-3-1033-9157-3;75.17;9
Lieutenant Gustl;Dr. Kerim Konow;1948;354-5-7840-7890-7;41.47;7
L'Odyssée invisible;Gabriel Vidal;1940;125-1-3623-2016-3;02.96;7
The Torment of Others;Camron Goyette;2003;435-5-1551-8787-1;33.81;7
La Discipline des orphelins;Mme Louise Pons;2000;969-2-5117-5710-2;36.19;1
Cleopatra;Dr. Mailin Flore;2014;762-1-7099-6432-9;30.57;0
Le Couloir de tous les mépris;M. Ines Gautier;2002;598-3-9817-2725-8;04.39;5
Der Augenblick der Liebe;Martin Pressler;1973;937-1-1807-2538-3;88.85;3
L'Odeur du sanglier;Rayan Garnier;2014;876-7-1242-3424-9;39.65;7
The Mermaids Singing;Trinity Feil;1951;383-0-9926-1404-5;65.68;7
La progéniture du mal;Lopez Victor;1956;680-3-6533-4929-1;85.68;1
Der Mann ohne Eigenschaften;Felicia Herweg;2017;870-9-8710-5946-1;78.90;7
La Peau des savants;Charpentier Julie;1944;593-8-5290-5087-1;08.95;7
Mutter Courage und ihre Kinder;Franz Bak;2001;257-2-9238-1026-7;61.64;5
La Promise du voyeur;Mathéo Menard;1999;672-8-3834-6684-3;88.78;7
If I Forget Thee Jerusalem;Brendan Legros;1971;793-9-2120-1846-8;15.55;5
La Discipline des orphelins;Brun Victor;2019;597-6-3849-4410-0;24.13;7
Der Hauptmann von Köpenick;Letizia Knetsch;1944;948-1-8310-3594-3;32.76;9
Le Couloir de tous les mépris;Huet Raphaël;2004;144-9-2074-3015-1;10.34;6
Damals war es Friedrich;Giada Rodowski;2003;208-3-8233-8105-6;44.30;9
La Peau des savants;Garnier Antoine;2016;529-7-3638-5036-3;21.04;6
The Heart Is a Lonely Hunter;Mrs. Wiley Wolff;1946;285-8-0223-1537-5;64.65;7
Le Désir des femmes fortes;Maxence Laurent;2011;835-1-4758-0373-0;22.65;5
Lieutenant Gustl;Freiherrin Nelson Kazmarek;2006;741-1-6232-9871-3;86.80;7
Le Désir des femmes fortes;Adam Maillard;2006;056-4-2647-9018-8;84.11;9
Der Brief des Lord Chandos;Gräfin Marlena Kesselring;2005;353-0-4710-9708-1;94.40;8
L'Odeur du sanglier;Noel Clément;1943;824-5-6953-6752-9;22.66;3
East of Eden;Stewart Hills;2011;178-6-3844-0649-8;14.02;9
L'Odyssée invisible;Dumas Victor;2018;517-2-4168-7678-6;98.12;7
Italienische Reise;Freiherrin Jannes Zuber;1991;598-3-7796-1412-5;90.10;6
La Promise du voyeur;Benjamin Morin;2016;988-4-9965-0925-2;25.27;6
Hyperion oder der Eremit in Griechenland;Niko Strunz;1972;150-5-7243-8205-6;64.13;1
L'Odeur du sanglier;Mathéo Jacquet;1993;260-1-3294-6477-6;20.11;8
No Longer at Ease;Nellie Cronin;2016;654-4-7985-5431-7;20.93;7
La Peau des savants;Rey Lucie;2003;550-7-4295-5612-9;66.09;0
Der Richter und sein Henker;Cosima Rödiger;1952;323-1-5154-5852-1;53.09;2
La Soumission comme passion;Ethan Riviere;1991;493-2-4789-0942-2;24.91;2
Die Blechtrommel;Stella Schulz;1941;152-2-4537-6736-9;02.15;9
La Soumission comme passion;Lefevre Lena;2016;826-5-7431-3280-7;23.41;3
This Side of Paradise;Queen Pagac;2003;830-8-4816-3614-5;39.16;1
Le Couloir de tous les mépris;Prof Marie Berger;2017;623-6-4052-9994-6;37.16;9
Unterm Rad;Ahmed Battke;1962;975-3-2656-0692-5;23.96;4
Le Couloir de tous les mépris;Dupuis Justine;2014;168-3-9894-7714-4;45.97;3
Jedermann;Kjell von Isekenmeier;1955;285-6-7692-1513-1;33.97;7
La Promise du voyeur;Prof Mélissa Martinez;1948;786-9-9534-4557-9;05.37;5
Recalled to Life;Wendell Kerluke;2009;815-2-6157-8430-7;12.75;1
Le Désir des femmes fortes;Lucie Perrin;1952;606-1-4363-5838-3;07.88;0
Der Stechlin;Youssef vom Kleininger;2017;971-6-2158-1484-2;53.81;1
L'Odyssée invisible;Le gall Lucas;2013;159-9-4584-8684-7;29.50;8
Aus dem Leben eines Taugenichts;Baron Robert zu Höft;2002;836-7-4845-5987-2;99.81;6
La Soumission comme passion;Dr Mathis Le roux;1943;833-5-7701-9370-3;04.45;9
Specimen Days;Isaac Fritsch;2015;125-5-9559-5020-4;84.30;2
La Peau des savants;Brun Mathéo;2006;660-1-8672-6954-3;48.60;0
Die Dreigroschenoper;Freiherr Jesper von der Sauer;1979;013-0-0538-9156-3;15.37;9
La Promise du voyeur;Lisa Rousseau;2006;597-4-8140-1765-9;18.97;9
Das Boot;Gräfin Luiz von Teufel;1944;150-9-3554-0163-0;25.58;8
L'Odeur du sanglier;Clara Noel;2006;948-8-0408-7646-4;67.06;3
This Side of Paradise;Norris Wolff DDS;1971;061-6-3748-0646-3;65.12;1
La Soumission comme passion;Meyer Arthur;1979;247-4-2529-8845-8;67.42;4
Frühlings Erwachen;Alex Wagner;2006;156-5-3640-5929-6;35.34;4
Le Couloir de tous les mépris;Quentin Duval;1988;144-9-2360-7293-1;86.83;8
Nathan der Weise;Lucian Kühnke;2001;678-1-0346-7378-5;36.64;7
La Discipline des orphelins;Ethan Robin;1980;035-1-8064-3992-3;73.03;7
For Whom the Bell Tolls;Rosemarie McDermott Jr.;2011;496-7-7273-7262-5;19.59;9
La Discipline des orphelins;Zoe Andre;2014;518-8-6320-1086-5;30.55;1
Winnetou II;Ayse Figl;2003;526-3-9094-6817-7;24.32;0
La Soumission comme passion;Pauline Giraud;1950;160-2-9694-0748-5;07.31;0
Der Tod in Venedig und andere Erzählungen;Davide Stoll;2012;541-5-1849-8802-1;37.94;8
La Soumission comme passion;Maëlle Legrand;2016;484-5-8877-8729-0;18.91;6
Quo Vadis;Kevin Nolan Jr.;2007;758-5-3817-3043-2;00.03;1
La Discipline des orphelins;Laurent Carla;1992;691-0-5299-3039-1;49.31;7
Die Welt als Wille & Wahn;Baron Cheyenne zu Kahles;2005;608-7-7886-1802-2;13.11;6
L'Odyssée invisible;M. Raphaël Laine;1968;232-7-1336-3380-5;70.17;0
Die Physiker;Alex Lohre;1943;833-4-1781-1540-8;17.38;5
La Discipline des orphelins;Clement Benjamin;2002;389-7-0901-2956-4;87.02;4
Vile Bodies;Casimir Bernier;2012;445-1-9011-9606-8;99.71;7
La Promise du voyeur;Mael Marty;2007;058-0-2181-9026-2;84.64;9
Jakob der Lügner;Baronin Luna von Griem;1973;153-3-7150-9880-2;91.39;1
L'Odeur du sanglier;Mme Alexandre Brunet;1994;181-4-7470-1136-8;94.09;4
Mutter Courage und ihre Kinder;Nele von Kurnicki;1988;115-8-8700-6786-9;71.16;7
Le Siècle de la rue voisine;Prof Julie David;2005;241-0-9924-4445-5;34.82;3
This Side of Paradise;Kyler Hudson;1952;210-9-7039-4031-4;87.65;0
La Peau des savants;Lemoine Mattéo;1974;622-3-1255-1110-0;06.68;4
Ehen in Philippsburg;Max Tsamonikian;1982;245-8-2131-4454-3;44.34;0
L'Odyssée invisible;Rodriguez Anaïs;2013;979-0-1911-4964-8;56.64;3
Till Eulenspiegel;Philine Mesloh;1940;927-3-4351-4392-8;24.05;1
Le Siècle de la rue voisine;Guerin Antoine;1953;967-0-7144-9849-0;94.26;5
Taming a Sea Horse;Ida Rowe;1971;809-3-0890-7336-2;96.33;4
Pourquoi je mens ?;Rey Eva;2019;089-4-2772-2521-2;28.72;3
Minna von Barnhelm;Adriana Matthes;2018;228-9-7234-4032-7;69.72;8
Le Couloir de tous les mépris;Gaillard Jade;2001;801-8-1931-1701-3;32.54;4
Frühlings Erwachen;Sara Skibicki;1967;818-7-1003-4901-3;05.65;5
Le Siècle de la rue voisine;Manon Benoit;1975;618-1-9752-7654-8;57.23;3
Waiting for the Barbarians;Mrs. Daniela Grady;1942;898-0-8256-7117-1;27.47;5
Le Désir des femmes fortes;Zoe Henry;1997;352-5-7171-8898-4;49.11;7
Maria Magdalene;Dipl.-Ing. Finia Delonge;1980;137-6-4401-3688-7;19.46;4
Le Désir des femmes fortes;Dufour Mohamed;2000;908-5-0671-5611-4;09.73;5
Franziska Linkerhand;Robin Heck;2019;230-9-1357-7009-6;41.37;2
La Promise du voyeur;Ambre Prevost;2015;479-6-4375-2777-0;20.98;2
In Dubious Battle;Brionna Tromp III;2011;669-5-2210-1053-4;55.53;5
Pourquoi je mens ?;Dr Alexandre Morel;1995;119-1-3408-2181-9;78.27;5
Das Schiff Esperanza;Berkay von Linden;1974;914-6-3099-2452-3;40.54;1
La Soumission comme passion;Hugo Renaud;2003;720-3-1624-6198-5;00.74;2
Schachnovelle;Vivienne Schindzielorz;1971;636-8-5958-1823-2;38.13;4
Pourquoi je mens ?;M. Lina Giraud;1941;136-4-1503-9069-3;11.64;6
Antic Hay;Malika Maggio;1982;375-4-9463-6589-0;48.35;8
Le Couloir de tous les mépris;Leroy Océane;2019;983-4-2910-3163-4;36.15;2
Jahrestage;Inka Kölotzei;1974;922-0-4597-4062-6;44.20;6
L'Odyssée invisible;Mlle Camille Rousseau;1965;745-7-0539-4303-9;19.31;5
Eiche und Angora;Dr. Len Kröckert;1996;715-4-4910-4954-0;26.10;2
Le Couloir de tous les mépris;Dr Océane Perrot;2016;928-1-2309-4350-9;65.90;9
Down to a Sunless Sea;Tomasa Orn;1952;334-3-7897-6164-1;96.29;3
L'Odyssée invisible;Masson Alexandre;1948;984-4-3810-1782-4;67.78;7
Reigen;Timm Sischka;2011;128-5-1719-6872-5;00.54;0
La Peau des savants;Dr Alice Michel;1972;439-1-8025-0527-2;00.76;3
Die Buddenbrooks;Amelia zu Naumann;1955;925-1-0737-9751-6;58.71;0
La Peau des savants;Prof Ethan Fernandez;2005;359-2-1003-0880-9;05.97;7
Recalled to Life;Belle Koch;2018;688-3-3125-4252-4;09.96;8
Le Désir des femmes fortes;Prof Enzo Moreau;2002;922-4-8111-7413-6;20.72;0
Die Lehre der Sainte-Victoire;Lars vom Hoffmann;1960;024-1-6182-5095-0;22.19;4
La Soumission comme passion;Marty Laura;1956;735-1-4188-1007-8;33.95;5
Die Rote;Friederike Hoppe;1947;121-1-0231-0519-0;33.87;7
L'Odyssée invisible;Pierre Jean;1953;714-7-2229-7252-5;50.01;7
A Scanner Darkly;Alayna Ortiz;1963;032-5-6786-0744-5;51.23;5
Le Couloir de tous les mépris;Mlle Maëlys Arnaud;2008;649-3-3294-9546-5;20.74;1
Die Dreigroschenoper;Gina Balcer;1950;912-3-5901-2458-9;49.02;9
L'Odyssée invisible;Lina Benoit;2014;556-3-1935-1116-1;51.62;1
Die Räuber;Ege von Allgeyer;1995;899-9-8296-9862-0;22.91;5
Le Désir des femmes fortes;M. Lilou Robert;2006;002-0-6204-3380-9;38.83;3
A Farewell to Arms;Abe Sanford MD;2018;203-1-7371-5381-8;83.76;8
La Peau des savants;Mattéo Picard;1959;635-9-8477-4565-1;96.99;0
Miss Sara Sampson;Finnja Boxhammer;2009;002-6-9857-3305-6;58.54;1
Le Désir des femmes fortes;Joly Romane;2009;387-3-9993-1337-2;42.46;9
Frühlings Erwachen;Medina Lufft;2019;848-3-3016-9656-4;09.07;3
Le Siècle de la rue voisine;Dr Laura Schmitt;2016;865-3-9976-7385-2;85.61;4
When the Green Woods Laugh;Jamarcus Pagac;2000;588-6-3053-9516-5;57.96;5
Le Siècle de la rue voisine;M. Mohamed Benoit;2014;708-0-5613-5645-8;97.43;5
Cleopatra;Henry Hohnheiser;2011;833-1-0519-7482-6;81.24;4
Le Désir des femmes fortes;Mme Valentin Michel;2007;621-9-6704-4261-7;94.90;4
Faserland;Joyce Hartmann;1983;668-6-6226-6886-3;97.74;3
L'Odyssée invisible;Maëlle Carpentier;1988;856-9-2551-1000-7;33.01;7
The Parliament of Man;Jeanne Langosh;1978;446-8-2958-5407-1;96.66;1
Le Siècle de la rue voisine;Leclercq Lou;1945;434-7-6650-4178-3;63.36;5
Narziss und Goldmund;Matilda Kraft;2019;479-4-1560-4554-5;87.65;3
La Discipline des orphelins;Simon Jules;2007;356-4-3205-9771-9;86.84;4
Der Brief des Lord Chandos;Marlena Überacker;2016;709-9-4362-5992-7;03.50;2
Le Désir des femmes fortes;Mlle Louna Poirier;2014;266-5-1110-7771-5;45.12;3
Jesting Pilate;Dr. Vivien Bashirian;1942;850-6-5251-7909-4;32.78;4
L'Odyssée invisible;Prof Clément Roussel;2017;004-0-5914-5972-5;87.44;1
Frühlings Erwachen;Kim Jaros;2006;839-9-0129-9511-8;29.20;9
L'Odeur du sanglier;Moreau Evan;2018;874-4-4696-5500-8;15.93;8
Der eiserne Gustav;Freiherr Rania von Esser;2018;158-6-2188-8215-4;98.98;1
La Promise du voyeur;Charpentier Rayan;1971;878-9-6617-8732-6;39.06;7
A Swiftly Tilting Planet;Steve Larson I;2003;961-9-7584-1011-1;40.65;4
Le Couloir de tous les mépris;M. Théo Pierre;1940;298-6-2209-3756-4;22.49;0
Schachnovelle;Nia Ade;1954;932-2-0096-8341-4;06.48;9
La Peau des savants;Evan Dupuy;1976;620-5-6874-7997-3;72.76;2
Winnetou;Baron Oliver vom Schlangen;2003;244-3-3204-9276-6;51.19;0
L'Odeur du sanglier;Guerin Evan;1945;480-3-5041-7937-8;05.78;5
The Way of All Flesh;Sedrick Armstrong;1957;198-5-2857-2828-7;70.17;6
Le Couloir de tous les mépris;Dr Benjamin Renaud;2016;996-5-6610-7699-8;99.85;2
Haus ohne Hüter;Angela Hiebl;1961;985-3-7033-7731-4;89.72;1
L'Odyssée invisible;Dr Nathan Fontaine;2008;719-4-9673-9051-1;01.56;3
Götz von Berlichingen;Yves Teichmann;1945;453-1-8296-5682-0;93.08;9
Le Désir des femmes fortes;Brun Manon;1988;518-9-3109-4111-5;03.26;7
Ah, Wilderness!;Earl Walsh MD;1984;059-7-2837-7776-3;61.36;6
Pourquoi je mens ?;Prof Théo Leroy;1946;865-4-1568-3255-9;07.63;1
Mutter Courage und ihre Kinder;Jari zu Letzelter;2018;026-5-3409-8153-9;19.91;7
L'Odyssée invisible;Ambre Nicolas;2006;790-7-1653-5065-7;82.56;4
Cleopatra;Prof. Dr. Madlen Borgschulze;2004;003-6-2538-7311-6;79.71;7
La Discipline des orphelins;Mlle Lucie Picard;2012;603-1-1536-7978-1;96.56;4
Consider Phlebas;Dortha Moore;2012;049-7-9026-4180-5;83.09;1
Le Couloir de tous les mépris;Alicia Leroy;1982;330-6-6080-1803-2;46.26;3
Siddhartha;Prof. Luna Koehler;2009;995-0-9083-4299-7;48.52;2
La progéniture du mal;Baptiste Bourgeois;1948;559-3-3824-7351-5;09.29;9
Faust, Part I;Ava Forkel;2019;252-3-8997-4885-2;44.09;5
Le Désir des femmes fortes;Prevost Pauline;1976;084-1-6845-8440-5;63.88;6
That Good Night;Madisen Jaskolski;1977;816-5-7831-2668-6;27.39;4
Le Désir des femmes fortes;Roche Mathilde;1994;589-0-2385-8193-4;80.75;5
Stolz und Vorurteil;Sandy Schlechtweg;1956;247-1-7857-8690-6;42.32;1
La Soumission comme passion;Eva Aubry;2019;156-4-6037-8524-4;96.82;5
Woyzeck;Angela Lienshöft;2010;834-3-4198-6164-3;96.77;2
La progéniture du mal;Dupont Noémie;1941;529-4-2430-5738-7;56.19;7
The Proper Study;Breanne Oberbrunner;1944;968-3-5315-6405-0;10.77;7
L'Odyssée invisible;Alice Poirier;2005;707-6-2989-3959-0;05.32;9
Tödliche Versprechen/Das Imperium der Wölfe;Prof. Dr. Dr. Mattes Wilts;1977;796-1-6183-5619-9;24.07;9
Le Siècle de la rue voisine;Thomas Martinez;2003;509-3-3455-3651-0;50.09;8
Das Parfum;Gräfin Talia Kobs;1976;883-3-3729-9611-5;55.92;1
La Promise du voyeur;Brun Lena;1994;544-5-0328-7951-7;64.08;1
To Your Scattered Bodies Go;Amber Koelpin;1970;124-4-1108-2345-0;78.98;6
L'Odyssée invisible;Mlle Lisa Louis;2001;030-7-6638-6591-0;62.01;4
Effi Briest;Dario Steuk;1941;759-4-0603-2222-5;51.78;9
La progéniture du mal;Mlle Hugo Marchand;1961;257-9-9231-5340-2;55.53;9
Unterhaltungen deutscher Ausgewanderten;Prof. Dr. Alea Stern;2016;900-1-5754-6386-5;13.74;6
La Discipline des orphelins;Durand Axel;1998;287-9-6090-8040-5;67.21;5
The Line of Beauty;Gay Jerde;2018;379-0-7875-5717-1;02.37;7
Le Désir des femmes fortes;Andre Adam;2019;396-5-6280-5711-3;21.72;9
Die Verwandlung/Erstes Leid;Dr. Alma Bruns;1985;193-3-6577-8844-6;68.92;2
