title;author;publicationyear;isbn;europrice;stock
La Discipline des orphelins;Clémence Lemaire;1956;253-4-4443-6404-7;15.99;6
The Grapes of Wrath;Joannie Goyette Sr.;2008;551-5-4445-9646-2;93.36;1
L'Odeur du sanglier;Carre Léa;2012;611-2-0887-2884-5;61.80;6
Lenz;Graf Enes von der Kelm;1944;088-8-4529-6502-6;40.28;4
La Peau des savants;Mme Arthur Leroux;2012;577-5-2715-6705-4;91.85;7
Jedermann;Kaya Jacob;2011;833-5-4070-6488-4;68.44;6
Le Couloir de tous les mépris;Dr Jules Barbier;2006;955-9-2264-2213-0;12.68;8
The Man Within;Kelli Kertzmann;2013;362-6-9977-1988-3;17.86;6
Pourquoi je mens ?;Paul Dupuis;2013;726-9-7461-0556-8;23.81;5
Die Marquise von O...;Tony Hadfield;1970;960-1-2007-5461-6;06.96;6
La Peau des savants;Bonnet Ambre;1949;065-8-0121-3288-8;76.75;6
Die neuen Leiden des jungen Werthers;Till Walter;2007;665-3-8713-4665-3;50.81;6
La progéniture du mal;Mlle Thomas Perrin;2012;381-7-6954-9340-5;50.08;4
Endless Night;Melisa Skiles;1951;970-3-4974-5640-1;19.33;1
La Promise du voyeur;M. Jeanne Martin;1968;834-0-7532-4346-8;16.47;7
Woyzeck;Freiherrin Eveline von der Volker;2012;696-4-9158-4197-0;53.20;2
Le Siècle de la rue voisine;Dr Arthur Dubois;1994;167-8-7811-5041-7;26.21;3
Der eiserne Gustav;Eren Peselman;2017;925-5-3118-7072-9;25.49;6
La Soumission comme passion;Paul Hubert;1983;424-3-4557-0220-6;52.50;3
Oh! To be in England;Amir Roberts;1975;443-0-0193-3567-3;24.90;5
La Discipline des orphelins;Julie Leroux;1977;226-3-8290-1236-5;58.04;6
Nathan der Weise;Graf Tayler vom Többen;1976;329-4-3070-3802-3;63.00;7
L'Odeur du sanglier;Gerard Kylian;1943;615-5-1826-0417-0;65.04;0
Der Mann ohne Eigenschaften;Prof. Karolina Kopf;1976;022-4-1078-1316-4;13.53;4
La Soumission comme passion;Martin Théo;2000;876-6-3630-5677-8;91.98;6
A Handful of Dust;Jada O'Conner;1958;361-0-9600-2994-8;74.91;2
Le Siècle de la rue voisine;Roy Antoine;2004;616-0-7813-0232-0;61.86;5
Emilia Galotti;Baron Keanu Waldmann;1943;515-7-3057-4120-3;21.66;6
La Discipline des orphelins;Clement Noah;1990;031-4-6431-1898-5;58.55;4
Die Marquise von O...;Levi Dietz;1959;707-8-3115-2474-7;26.78;3
Pourquoi je mens ?;Fournier Hugo;2010;728-2-0747-2218-5;73.53;0
The Painted Veil;Alexane Hirthe;2009;864-3-6292-9643-1;64.32;6
La Peau des savants;Mathéo Gaillard;1962;348-8-2112-3856-6;69.23;5
Die Verwandlung/Erstes Leid;Inga Zuber;1998;239-1-5822-0751-4;74.16;2
Le Siècle de la rue voisine;Maxime Moreau;1965;309-3-3795-9599-2;06.51;0
Jahrestage;Magdalena Mühleis;2003;262-1-6010-7238-3;20.24;2
La progéniture du mal;M. Léa Lemoine;1962;100-0-6047-8567-2;65.10;5
The Millstone;Dr. Ruben Spencer;2003;413-4-6940-4331-9;94.15;4
La Discipline des orphelins;Noémie Schmitt;1981;218-1-7725-8755-2;99.43;0
Iphigenie auf Tauris;Ali Sprenger;2015;729-7-8403-4829-7;97.45;3
Le Désir des femmes fortes;Mael Robin;1990;289-6-9330-8721-5;84.45;7
Traumnovelle/Die Braut;Baron Hannah Görmer;1986;270-5-0749-0121-1;19.00;2
La Discipline des orphelins;Baptiste Vincent;2004;034-5-5806-8363-7;26.49;8
Blood's a Rover;Lea Emmerich;2002;692-1-1014-2916-6;61.29;2
Le Désir des femmes fortes;Mme Alice Hubert;1946;795-9-4961-5951-9;06.93;4
Der Augenblick der Liebe;Ellen Schimmer;1963;379-9-2264-6520-0;44.31;3
Pourquoi je mens ?;Lopez Louise;1960;739-9-1921-8401-0;40.39;4
Ein fliehendes Pferd;Levke Kobs;2003;057-0-0738-3609-9;08.36;5
Le Désir des femmes fortes;Clémence Robert;2005;447-2-5399-4742-4;60.07;0
The Monkey's Raincoat;Della Stokes;2010;290-0-8121-8902-3;85.05;1
La Discipline des orphelins;Laura Thomas;2001;800-9-6231-1176-6;11.71;7
Ganz unten;René Straub;1961;145-2-7264-4917-2;62.13;8
Le Siècle de la rue voisine;Dr Raphaël Gautier;2010;985-4-1048-6760-6;18.34;7
Heinrich von Ofterdingen;Prof. Dr. Dr. Nike Rahn;2016;651-7-0035-5699-5;44.89;1
La progéniture du mal;Prof Maxence Guyot;2019;300-2-1096-0634-5;56.44;4
Ring of Bright Water;Kaylin Satterfield;1985;873-4-8460-7573-4;19.61;9
L'Odeur du sanglier;Laine Noémie;1967;081-1-0830-1330-0;16.47;8
Ganz unten;Felina Hadwich;1976;168-5-0831-0354-1;90.69;6
La Peau des savants;Dumont Camille;1996;439-5-6320-8054-9;71.47;2
Helden wie wir;Devin Reusse;1994;536-5-5807-3785-5;16.97;8
La Peau des savants;Lucie Jacquet;2000;228-1-4331-2715-2;48.85;2
Dulce et Decorum Est;Marjory Okuneva;1974;718-4-4180-3306-7;84.04;9
L'Odeur du sanglier;Alexis Rolland;1964;579-3-4830-7459-9;12.89;6
Maria Stuart;Anastasia Marl;2000;154-6-3617-6607-7;76.47;0
La Peau des savants;Noémie Leclercq;2017;316-5-9706-6197-9;19.54;4
Paare, Passanten;Christopher Abt;1999;633-0-2593-3748-6;62.51;2
Le Siècle de la rue voisine;Lucas Mattéo;2010;020-7-5927-8565-2;08.00;5
Of Human Bondage;Olen Streich;1978;960-1-6694-5133-5;76.51;7
Le Désir des femmes fortes;Romain Meunier;2004;167-8-2036-8035-9;17.57;0
Narziß und Goldmund;Prof. Dr. Lorenz Trampeli;1971;980-0-3977-7956-7;38.07;8
L'Odeur du sanglier;Mme Axel Marchand;2004;510-8-2641-5247-2;20.53;4
Lenz;Torben Kuschmann;2010;742-0-6596-3792-9;05.15;5
La Soumission comme passion;Poirier Juliette;2010;522-8-0499-5266-3;97.65;0
The Way Through the Woods;Edna Beier;2014;157-1-1415-0781-9;92.41;6
L'Odeur du sanglier;Océane Schneider;2019;253-2-6708-2605-0;48.45;3
Paare, Passanten;Lian Vater;1957;960-0-1098-1873-8;73.73;0
Pourquoi je mens ?;Girard Alice;2006;626-0-9830-2161-4;74.84;3
Der Spaziergang;Freiherrin Saphira Hartz;2002;997-5-8175-4829-6;24.44;0
La Peau des savants;Mlle Romane Renault;1970;990-7-9740-5860-6;17.24;7
The Proper Study;Ona Wyman;2018;622-8-4234-8896-0;85.45;8
Pourquoi je mens ?;Alexandre Dufour;1973;952-1-9339-1222-0;84.03;1
Das Parfum;Domenic Christ;2004;747-8-6534-2715-0;84.15;3
Le Couloir de tous les mépris;Noel Yanis;2011;620-0-2836-3588-8;64.03;7
Catharina von Georgien;Timo Danneberg;1967;123-0-0992-8103-6;72.12;4
Pourquoi je mens ?;Perrot Laura;2004;655-9-1190-5806-2;65.41;2
A Many-Splendoured Thing;Louie Abshire;2004;510-0-6105-0073-1;11.80;6
Le Couloir de tous les mépris;Maëlys Joly;1953;678-7-0433-6785-7;78.99;4
Italienische Reise;Joelle von Schondelmaier;2013;228-8-0980-6299-0;78.44;7
La Soumission comme passion;Mlle Thomas Laine;2012;272-0-1119-8964-8;93.15;4
Die Box;Tyler Hütter;1960;372-5-5271-1841-8;06.86;5
Le Couloir de tous les mépris;Louis Lacroix;2019;341-5-0153-1254-5;78.97;6
A Swiftly Tilting Planet;Beaulah Hackett;1955;564-1-1501-0317-8;64.28;7
La Discipline des orphelins;Aubry Laura;1961;349-6-0625-6180-4;23.83;4
Der Sandmann;Freiherr Tara von der Caspers;2009;931-7-5777-3427-1;81.88;7
La Discipline des orphelins;Julie Marie;1980;380-6-1145-3420-6;99.02;1
Damals war es Friedrich;Baronin Helin Szendrei;2011;571-9-6856-8479-1;60.26;2
Le Désir des femmes fortes;Mme Maxime Lacroix;2004;541-4-5225-7142-9;33.84;8
Many Waters;Mr. Baylee Hammes;2000;293-3-5387-5931-4;68.77;7
La progéniture du mal;Mlle Noémie Meyer;1991;029-5-1508-6066-2;11.68;0
Der zerbrochene Krug;Mustafa Madetzky;1987;701-2-7020-2888-8;97.48;2
Pourquoi je mens ?;Maëlys Pons;2004;073-1-3092-7251-2;13.77;2
Catharina von Georgien;Ylvie Bussmann;1995;203-1-8709-5909-2;67.97;2
Pourquoi je mens ?;Dr Clémence Fernandez;2009;168-2-8449-9261-1;82.47;6
The Line of Beauty;Marquis Moen;2004;193-7-1370-0933-6;22.38;8
La progéniture du mal;Charles Elisa;2012;526-8-7937-2163-2;82.11;3
Der Brief des Lord Chandos;Zeynep Dylus;1961;705-9-4145-7833-6;99.31;3
Pourquoi je mens ?;Laine Océane;1945;803-2-9858-5304-2;13.21;4
Ansichten Eines Clowns;Leif Dolch;2010;464-9-6864-6905-7;03.92;1
La Promise du voyeur;Pauline Paris;1953;847-4-5712-6072-5;16.82;6
A Swiftly Tilting Planet;Lamar Wisozk;1944;474-2-1201-7620-0;92.91;8
La progéniture du mal;Carla Meunier;2006;096-3-7724-8640-7;01.42;1
Damals war es Friedrich;Graf Laureen vom Günz;2002;899-4-4314-7395-1;03.83;2
La progéniture du mal;Hugo Girard;2010;477-4-1748-0060-1;38.22;7
Faust, Part I;Kimberly Hering;2008;375-8-1161-3721-0;54.45;8
Le Désir des femmes fortes;Mme Hugo Le roux;1974;988-4-3940-3886-5;98.46;9
An Instant In The Wind;Retta Bode;2006;986-7-8142-6079-5;22.61;3
Le Désir des femmes fortes;Muller Clément;1986;661-1-9218-7605-4;06.70;4
Wer einmal aus dem Blechnapf frisst;Ashley Schwatlo;1950;494-0-1486-3553-2;42.79;2
La Promise du voyeur;Mme Nathan Aubert;1976;584-0-3541-4546-5;38.94;5
Romeo und Julia auf dem Dorfe;Michael Slotta;1974;848-9-0713-1707-5;11.66;6
Le Couloir de tous les mépris;Yanis Sanchez;2014;858-1-0177-3303-9;18.01;3
A Time to Kill;Jordon Klein;2010;726-7-7569-2534-2;37.17;5
Pourquoi je mens ?;Valentin Lambert;2013;949-1-8517-2204-3;09.57;1
Die Panne;Maryam Reus;2014;690-8-2287-7103-5;73.66;4
La Promise du voyeur;Dufour Adrien;1943;724-9-1184-4295-2;36.75;5
Die zärtlichen Schwestern;Vivienne von der Eberhardt;1969;121-7-4644-1844-4;88.01;9
L'Odyssée invisible;M. Mathéo Dumas;1981;891-1-9943-6056-6;76.35;0
Rosemary Sutcliff;Aidan Parisian;1972;784-9-5722-2270-4;13.05;9
La Peau des savants;Pierre Philippe;1989;479-3-6436-0858-7;15.03;9
Der Richter und sein Henker;Marten Pippig;2017;468-6-4370-4193-2;71.79;9
La Promise du voyeur;Océane Noel;2005;023-7-0804-9956-9;75.47;7
Narziß und Goldmund;Prof. Dr. Ceyda Rath;2005;197-3-0033-1498-3;38.46;8
La Peau des savants;Mlle Noa Breton;1943;992-4-3848-1677-2;27.62;5
Mother Night;Terrill Johnston;2019;554-3-1645-7713-7;99.99;7
Pourquoi je mens ?;Baptiste Caron;1981;921-2-5957-2985-3;95.12;5
Deutschland. Ein Wintermärchen;Elanur zu Salzer;1945;080-7-8377-5326-2;58.64;8
La progéniture du mal;Lucas Bernard;2014;429-4-2615-3763-5;13.92;6
Minna von Barnhelm;Jette Eckhardt;2011;443-8-2958-3563-4;97.54;6
Le Couloir de tous les mépris;M. Marie Michel;1997;353-5-8823-7087-0;64.86;7
Dance Dance Dance;Deonte Hansen;1996;277-3-3415-0390-9;07.90;0
Le Couloir de tous les mépris;Dr Ines Morel;2017;578-9-1096-9946-3;22.85;1
Der Vorleser;Caitlin Hübenbecker;2016;651-0-0154-2691-2;05.41;9
Le Couloir de tous les mépris;Fernandez Clément;1979;286-5-0119-8758-8;26.42;3
Fabian;Jonah Heist;2001;675-8-5375-1766-0;39.39;0
Le Désir des femmes fortes;Prof Marie Nguyen;2019;660-7-2096-5868-5;08.94;3
Sleep the Brave;Kay Jacobson;2013;230-7-3573-3179-5;40.49;6
Le Siècle de la rue voisine;Pierre Lacroix;1973;399-9-4375-6006-6;81.44;8
Der Ausflug der toten Mädchen;Carlotta Niedermeier;2000;468-0-8439-9686-5;91.21;9
Le Couloir de tous les mépris;Mlle Julien Simon;2003;789-6-7283-5855-6;36.79;2
Unterm Rad;Elli Wyludda;1957;620-5-9752-2726-4;93.33;6
Le Siècle de la rue voisine;Fleury Benjamin;2002;739-1-3701-6634-6;44.09;1
The World, the Flesh and the Devil;Jermey Schumm;2005;899-7-5967-6131-2;79.22;0
L'Odyssée invisible;Pierre Alicia;1950;273-5-5906-2645-7;53.61;7
Die neuen Leiden des jungen Werthers;Quirin Meloni;2018;026-5-9413-5335-2;51.34;3
L'Odeur du sanglier;Meunier Mathis;2017;902-4-9534-5840-8;16.87;2
Homo faber;Mailin Denner;1952;463-0-5660-3339-4;58.36;1
L'Odyssée invisible;Roussel Quentin;2006;836-0-7798-8103-6;33.18;4
Noli Me Tangere;Orland Kuhlman;1945;585-2-9210-8687-7;97.47;1
Le Désir des femmes fortes;Mattéo Giraud;1969;652-1-6014-5752-5;79.58;0
Effi Briest;Freiherr Rania von Balzer;2016;989-2-8775-0429-4;27.73;7
La Promise du voyeur;Simon Clara;1973;138-7-7960-5611-1;34.59;9
Der Brief des Lord Chandos;Freiherrin Zoe Strohschank;2010;804-4-0845-3439-3;05.60;3
La progéniture du mal;Mme Lina Dupont;1951;934-4-1934-3954-0;04.54;1
In a Dry Season;Rylan Eichmann;1987;849-7-2867-7955-7;68.62;0
Le Désir des femmes fortes;Dr Valentin Leroux;1963;650-3-8421-7807-7;73.08;7
Aus dem Leben eines Taugenichts;Prof. Konrad Pflieger;2006;290-9-1207-4802-7;41.50;5
Le Couloir de tous les mépris;Mme Mathéo Rodriguez;2015;199-9-7882-9205-5;29.86;2
Also sprach Zarathustra;Isa Zwiener;1944;193-4-5878-0829-0;26.80;4
La Peau des savants;Dr Antoine Perrin;2016;259-9-5265-7156-8;18.58;1
The Glory and the Dream;Benedict Aufderhar;1967;110-3-5592-8018-8;64.40;9
La Promise du voyeur;Louis Jean;2002;963-3-7000-8016-9;17.39;8
Der Goldene Topf;Hr. Lean Klabuhn;1990;570-3-2788-7389-0;01.55;0
L'Odyssée invisible;Mme Hugo Huet;1997;526-4-5583-0771-1;01.12;7
Maria Magdalene;Graf Nelson von der Schult;1970;576-7-9296-9230-3;61.60;9
Le Couloir de tous les mépris;Maeva Meyer;1978;373-5-6349-8838-7;17.97;1
Stranger in a Strange Land;Alexis Thiel;1980;132-0-1031-4056-5;02.67;8
L'Odeur du sanglier;Benjamin Renard;1980;350-5-2749-9484-8;26.44;4
Heidi;Morten Kallensee;1957;044-7-8445-4377-5;69.72;6
La Soumission comme passion;Martinez Mohamed;1985;232-0-5000-6878-6;73.69;1
Berlin Alexanderplatz;Freiherr Hendrik Ghosh;2016;236-8-3551-4916-2;65.78;7
La Soumission comme passion;Mlle Victor Lacroix;2001;428-6-1978-4768-2;36.94;6
The Glory and the Dream;Felicity Hoeger I;2008;326-3-5898-7594-8;32.56;3
La progéniture du mal;Bonnet Chloé;2003;718-0-7050-4129-0;48.70;3
Wilhelm Meisters Wanderjahre oder die Entsagenden;Sonja von der Jürgens;2004;977-0-8004-6746-9;27.59;4
La Discipline des orphelins;Nguyen Lucie;2003;505-1-6332-8819-7;95.37;2
Der (kleine) Schatz im Kugelbauch;Gräfin Kai Schima;1969;695-0-0708-4118-8;22.92;5
La Peau des savants;Dr Arthur Paris;2012;111-8-2914-8632-2;63.16;3
Clouds of Witness;Alexandrine Gusikowski;1964;612-0-5010-1197-5;66.31;2
La Peau des savants;Julien Charpentier;1986;374-9-9964-6395-8;48.09;3
Homo faber;Baron Sammy vom Schirmer;1985;193-3-0597-5501-8;62.50;8
La Promise du voyeur;Prof Benjamin Masson;2006;757-3-8665-1425-1;67.94;3
Der Spaziergang;Lisanne von der Kúhn;1947;707-3-9749-6552-1;25.97;5
La Promise du voyeur;Chevalier Ethan;1989;115-1-4879-1629-6;06.09;4
When the Green Woods Laugh;Diego White II;1972;267-2-5692-0257-8;09.06;0
La Soumission comme passion;Hugo Fournier;1987;349-1-2039-6937-4;27.77;3
Der gute Mensch von Sezuan;Karlotta Keiner;1980;035-0-3823-0945-3;12.00;8
Le Siècle de la rue voisine;Mlle Benjamin Dupuy;1977;730-5-3852-1591-1;34.94;7
Der Spaziergang;Dipl.-Ing. Mirac Nau;2004;639-6-7249-5643-5;71.26;6
L'Odyssée invisible;Jeanne Renault;2006;819-9-4620-8509-5;47.89;1
A Glass of Blessings;Margaret Smith V;1948;148-8-8595-3674-4;85.26;4
Le Siècle de la rue voisine;Valentin Guyot;2017;081-0-7739-5884-3;41.30;1
Berlin Alexanderplatz;Bernd Schwarz;1978;857-6-4146-9124-7;44.21;4
Le Couloir de tous les mépris;M. Alexandre Blanc;2006;811-5-3463-9214-6;78.38;7
Die Box;Eric von Eberhard;1962;712-4-6096-6387-5;57.03;5
La Discipline des orphelins;Maxime Guillaume;2002;828-1-9010-5343-5;10.32;9
Surprised by Joy;Merlin Block;2008;152-5-7620-7910-3;94.18;8
Pourquoi je mens ?;Mlle Nathan Pons;2010;815-7-5600-1859-5;45.64;0
Ansichten Eines Clowns;Evelyn Hildebrand;2001;298-1-2863-9732-9;01.66;6
Pourquoi je mens ?;Julien Girard;2012;366-1-4030-1897-3;74.73;7
Faust, Part I;Leana Seiler;2017;071-1-8381-3564-6;87.25;2
La Soumission comme passion;Prof Célia Dupuis;1983;854-6-2755-6381-5;82.28;3
A Time to Kill;Annette Homenick;2013;210-4-6800-9133-3;16.02;4
Pourquoi je mens ?;Maillard Alice;1975;887-1-5696-9826-1;86.12;6
Don Karlos;Prof. Dr. Dr. Sammy Orth;1995;151-8-9282-1238-8;47.99;1
Le Couloir de tous les mépris;Mlle Clara Joly;1988;343-7-0109-0706-2;07.43;6
Der Verdacht;Freiherrin Julien Reitze;1975;170-4-4198-1252-7;68.07;6
L'Odyssée invisible;Anaïs Sanchez;2011;771-2-3824-2427-2;28.78;9
Terrible Swift Sword;Tobin Johnston;1991;953-9-5651-8091-4;83.41;8
La Discipline des orphelins;M. Clara Renard;2000;863-8-1184-2903-9;20.54;2
Die neuen Leiden des jungen Werthers;Alena von der Lindenmayer;1997;765-5-7203-5984-5;96.21;5
Le Couloir de tous les mépris;Sarah Lefevre;1982;856-0-1111-4970-9;95.04;5
Italienische Reise;Baronin Kai Ringer;2017;509-5-5816-4135-1;68.53;2
Pourquoi je mens ?;Leclerc Lena;1950;281-1-3496-1041-4;69.78;1
The Moving Toyshop;Ayla Bradtke;1947;472-8-6471-2210-0;12.61;3
L'Odyssée invisible;Roux Noa;2013;053-2-2642-5954-8;65.60;8
Die Welt als Wille & Wahn;Tyron Pallentin;2015;315-9-9936-5845-5;28.95;6
Le Désir des femmes fortes;Fournier Alicia;1988;515-8-7280-5350-8;02.42;6
Minna von Barnhelm;Baron Angela Jonas;2006;484-4-2201-6855-6;76.72;5
La Peau des savants;Morel Maëlys;1988;251-5-1021-7054-3;18.17;8
Some Buried Caesar;Cordelia Tromp;1987;944-0-9995-8856-5;75.59;9
Le Couloir de tous les mépris;M. Maxime Fleury;2007;709-8-7226-2677-8;91.88;2
Mutter Courage und ihre Kinder;Dr. Mario Rautenkranz;2005;789-1-9130-4527-8;85.86;0
Pourquoi je mens ?;Gerard Clément;2017;047-4-5587-0389-8;94.43;3
Damals war es Friedrich;Xaver Travan;1965;327-0-3803-7328-7;85.16;0
La progéniture du mal;Ambre Caron;1963;901-8-5108-9089-2;65.73;8
Look to Windward;Miss Freddy Krajcik;2019;247-5-8926-7679-6;34.87;9
L'Odeur du sanglier;Zoe Carpentier;2004;405-1-9258-6229-6;01.95;9
Jakob der Lügner;Gräfin Jayden von der Sürth;2007;651-3-9421-5024-7;09.63;8
Pourquoi je mens ?;Thomas Lisa;2018;571-4-8979-6452-0;39.15;8
Eiche und Angora;Justine von der Zintl;2010;811-9-6639-9950-6;75.36;2
Le Désir des femmes fortes;Dupuis Lina;1940;595-8-6414-2777-6;96.36;0
Where Angels Fear to Tread;Katelynn Mann;2006;459-5-1400-2161-5;40.65;5
La Promise du voyeur;Alexandre Lefevre;1940;475-8-1856-1813-1;08.57;1
Der Steppenwolf;Freiherr Thilo Schuri;1950;149-2-5724-0455-2;85.11;5
La Peau des savants;Mohamed David;2003;568-9-3948-5236-6;09.81;8
Der arme Spielmann;Yven Banse;1954;128-7-3671-2934-1;86.16;4
La Peau des savants;Maillard Adrien;1982;929-7-1322-1902-9;48.09;2
Jesting Pilate;Mr. Verner Gutkowski;1986;104-6-4612-5884-1;54.45;2
La Soumission comme passion;Meyer Juliette;1940;162-2-7759-8430-9;95.43;0
Panter, Tiger & Co.;Graf Nikolai vom Geyer;2004;939-8-1270-6316-0;36.78;0
L'Odeur du sanglier;Dr Axel Lefebvre;2017;417-1-5496-5530-1;36.06;9
Miss Sara Sampson;Mayra Thyssen;2009;346-6-8291-2548-8;19.30;8
La Promise du voyeur;Pauline Dubois;1996;420-5-0805-2987-8;30.14;4
The Violent Bear It Away;Mr. Van Kub;1963;376-4-7944-8960-9;67.72;8
La progéniture du mal;Leroux Laura;1991;358-6-7152-0897-6;55.65;6
Traumnovelle/Die Braut;Bennett Wassiluk;1975;549-8-8848-5262-6;21.31;9
La Discipline des orphelins;Prof Lucie Fleury;2012;974-0-8641-1318-8;69.06;5
Götz von Berlichingen;Luiz Spielvogel;1966;699-8-1394-8093-4;01.99;0
L'Odyssée invisible;Mme Manon Noel;2014;462-0-7748-1952-8;92.89;9
The Soldier's Art;Yvonne Braun Jr.;1942;859-8-0214-7296-1;65.23;0
Le Désir des femmes fortes;Lisa Denis;1953;689-2-7886-2699-6;85.43;4
Lieutenant Gustl;Graf Thea Holzner;1994;073-4-5291-4981-6;06.84;5
La Soumission comme passion;Charles Baptiste;2007;932-8-8428-3028-2;66.23;7
Über das Studium der griechischen Poesie;Graf Abigail von der Schwuchow;1940;923-1-2185-0156-8;24.09;3
Le Siècle de la rue voisine;Boyer Léa;1977;649-2-1218-0583-7;32.46;8
Death Be Not Proud;Rahsaan Zemlak;1986;462-9-7683-7680-5;24.59;0
La Discipline des orphelins;Lilou Lacroix;1966;321-4-0880-1705-8;35.10;6
Im Krebsgang;Gräfin Davin von Emmelmann;1999;765-1-0237-8165-3;04.02;1
La Soumission comme passion;Mlle Laura Lucas;2018;911-1-5939-2228-3;12.21;3
Wilhelm Meisters Wanderjahre oder die Entsagenden;Joana Hense;1949;422-1-3681-6695-6;23.49;8
La progéniture du mal;Mlle Mathilde Gerard;2012;237-7-7685-7905-3;94.88;0
Paths of Glory;Aida Hagenes;2003;521-6-1176-7564-6;44.56;8
L'Odeur du sanglier;Jade Simon;2016;038-5-4802-4340-8;20.15;0
Frühlings Erwachen;Baronin Allegra Rossberg;2006;040-5-1530-3288-2;92.83;7
La Soumission comme passion;Arthur Lambert;2000;793-5-8529-4839-5;90.01;3
Die Welt als Wille & Wahn;Klaas Lausecker;1941;960-5-1641-0177-7;14.57;9
La Soumission comme passion;Maëlle Caron;2005;048-6-5160-9653-7;04.08;8
A Farewell to Arms;Crawford Welch;2000;393-1-4985-5203-2;33.07;8
La Discipline des orphelins;Laurent Charlotte;1956;926-3-5412-1654-6;25.54;6
Lenz;Ann Kobs;1955;146-6-3625-8714-3;19.02;9
L'Odyssée invisible;Jean Jules;2000;355-9-9557-7731-8;81.92;5
Bekenntnisse des Hochstaplers Felix Krull;Julina Verniest;2010;663-9-9602-5868-6;43.77;5
L'Odyssée invisible;Mme Paul Richard;2015;486-6-0680-9864-8;95.47;5
Down to a Sunless Sea;Alvera Hauck;1957;108-3-8060-6201-0;10.34;2
Le Couloir de tous les mépris;Eva Picard;2007;128-9-7964-2873-5;23.66;4
Der Stechlin;Smilla Rossler;1950;639-4-8842-0391-5;98.72;4
La progéniture du mal;Alexandre Moreau;2000;974-2-4334-6913-5;32.43;8
Götz von Berlichingen;Bo von Kresse;1956;363-0-3604-3348-3;33.04;8
La Promise du voyeur;Maxence Muller;2002;198-7-0788-2848-3;16.99;7
Of Human Bondage;Nelson Barton;1979;908-4-7363-9212-7;70.00;6
Le Couloir de tous les mépris;Dumont Evan;1955;032-0-6798-0454-2;84.71;8
Der Vulkan;Baronin Finley Strunz;2005;376-6-1665-7369-7;68.35;7
L'Odeur du sanglier;Lena Charpentier;1994;435-0-6449-4924-9;82.48;8
Don Karlos;Carlotta Ladewig;1950;011-4-9179-5570-8;51.92;1
La Peau des savants;Jules Breton;2016;712-8-1783-6237-2;01.59;6
A Many-Splendoured Thing;Guiseppe Mayer DVM;2018;160-8-2774-0589-0;63.38;2
L'Odeur du sanglier;M. Laura Roche;2002;860-2-6787-2418-0;71.46;4
Gehirne;Graf Jonas Kröckert;1956;793-6-9349-4086-7;10.08;3
La Peau des savants;Aubry Noémie;2019;985-1-2122-4767-0;67.87;7
Sterbender Cato;Baron Stephan von Unterpaintner;2016;221-3-2293-9611-0;29.95;5
La progéniture du mal;Adam Martinez;1971;803-6-4549-4397-4;31.70;2
The Way Through the Woods;Efrain Schinner PhD;2008;218-2-8611-1733-0;37.48;2
La Discipline des orphelins;Lisa Philippe;2014;296-9-1831-8401-0;48.26;3
Das Marmorbild;Baronin Rosalie von der Benecke;1997;270-8-5963-4152-8;70.23;3
Le Siècle de la rue voisine;M. Lina Faure;2011;831-4-7020-6172-8;13.75;4
Effi Briest;Stephanie Kunz;1969;958-9-6141-6721-3;56.80;4
Le Siècle de la rue voisine;Bertrand Clémence;2011;268-1-3157-7995-3;36.38;2
A Time of Gifts;Madonna Bode;2004;120-8-0088-3870-9;65.76;0
La Soumission comme passion;Dr Emilie Dubois;2019;800-9-4819-0627-4;37.44;1
Die Verwandlung/Erstes Leid;Felicia Kurrat;1973;232-8-7327-2766-0;30.24;5
La progéniture du mal;Léo Joly;1965;930-7-7796-8369-1;01.51;1
Nathan der Weise;Graf Luc Danneberg;1996;166-7-1424-3805-6;46.16;3
L'Odeur du sanglier;Elisa Renault;2019;135-4-0329-7130-1;02.64;7
The Wives of Bath;Idell Ryan;2000;093-4-8056-3132-3;92.99;4
La Discipline des orphelins;Cousin Julie;1954;837-6-7146-0993-9;51.66;1
Die unendliche Geschichte;Baronin Soraya zu Suffa;1966;377-4-4373-6982-8;84.87;0
La Promise du voyeur;Renard Charlotte;1947;587-8-9414-1194-5;56.29;2
Der eiserne Gustav;Henry Restle;1940;228-3-0187-9042-2;44.76;9
La progéniture du mal;Jeanne Thomas;1992;963-5-6680-9996-5;63.15;2
Beneath the Bleeding;Laverna Kreiger;2010;496-2-7038-6910-7;44.52;3
La progéniture du mal;Lemaire Alexandre;2016;806-9-3570-0135-8;76.42;3
Fabian;Catrin Anding;2017;769-1-4375-7162-4;50.14;3
La Peau des savants;Léa Charles;2006;286-7-5193-6614-6;34.00;9
Der Vorleser;Fr. Diego Hugo;2018;740-0-7214-4555-3;21.76;4
Pourquoi je mens ?;Dr Théo Boyer;2010;489-5-4009-6464-3;28.69;2
A Handful of Dust;Damaris Willms;1997;653-2-6308-4321-8;26.71;9
Le Siècle de la rue voisine;Bourgeois Justine;1987;412-2-1499-9703-0;85.46;9
Der Prozess;Baronin Naemi vom Schnelting;1952;938-6-3479-4439-7;65.50;3
Pourquoi je mens ?;Simon Axel;2005;408-7-5963-2014-7;17.35;1
Lieutenant Gustl;Aliyah Lobinger;2008;291-7-2848-9912-0;39.06;3
Le Couloir de tous les mépris;Paris Julien;2015;222-4-5987-0350-4;68.64;4
Alone on a Wide, Wide Sea;Isabelle Upton;1951;480-4-5287-3491-1;70.85;5
